price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$2,372,886",2372886.0,"811 The Boulevarde, Padstow Heights NSW 2044",Padstow Heights,1,2,2,Apartment / Unit / Flat,https://www.domain.com.au/property/padstow-heights/apartment--unit--flat-0,domain.com.au
"$1,210,089",1210089.0,"311 James St, Padstow Heights NSW 2738",Padstow Heights,6,2,4,Penthouse,https://www.rent.com.au/property/padstow-heights/penthouse-1,rent.com.au
"Guide $763,668",763668.0,"707 Albert St, Padstow Heights NSW 2361",Padstow Heights,2,3,0,Townhouse,https://www.rent.com.au/property/padstow-heights/townhouse-2,rent.com.au
"From $1,964,594",1964594.0,"298 Elizabeth St, Padstow Heights NSW 2433",Padstow Heights,2,1,1,Villa,https://www.realestateview.com.au/property/padstow-heights/villa-3,realestateview.com.au
"Guide $825,072",825072.0,"462 Ocean Rd, Padstow Heights NSW 2887",Padstow Heights,3,1,1,Villa,https://www.realestate.com.au/property/padstow-heights/villa-5,realestate.com.au
"$2,299,741 - $2,546,142",2299741.0,"784 High St, Padstow Heights NSW 2991",Padstow Heights,1,2,1,Villa,https://www.domain.com.au/property/padstow-heights/villa-8,domain.com.au
"$2,374,510 - $2,492,618",2374510.0,"105 King St, Padstow Heights NSW 2769",Padstow Heights,3,2,1,House,https://www.realestateview.com.au/property/padstow-heights/house-9,realestateview.com.au
"From $1,927,312",1927312.0,"859 Elizabeth St, Padstow Heights NSW 2980",Padstow Heights,3,1,0,Villa,https://www.realestate.com.au/property/padstow-heights/villa-10,realestate.com.au
"From $1,387,436",1387436.0,"143 Queen St, Padstow Heights NSW 2777",Padstow Heights,3,4,3,Penthouse,https://www.domain.com.au/property/padstow-heights/penthouse-11,domain.com.au
"From $1,379,240",1379240.0,"835 George St, Padstow Heights NSW 2886",Padstow Heights,3,1,2,House,https://www.domain.com.au/property/padstow-heights/house-12,domain.com.au
"$1,525,704 - $1,601,543",1525704.0,"31 Church St, Padstow Heights NSW 2168",Padstow Heights,3,4,0,Villa,https://www.realestate.com.au/property/padstow-heights/villa-13,realestate.com.au
"From $1,860,510",1860510.0,"993 James St, Padstow Heights NSW 2117",Padstow Heights,5,3,0,House,https://www.realestate.com.au/property/padstow-heights/house-14,realestate.com.au
"$1,554,876 ONO",1554876.0,"838 Beach Rd, Padstow Heights NSW 2845",Padstow Heights,3,1,1,Apartment / Unit / Flat,https://www.realestate.com.au/property/padstow-heights/apartment--unit--flat-15,realestate.com.au
"$725,783 ONO",725783.0,"669 Park Ave, Padstow Heights NSW 2993",Padstow Heights,4,2,1,Townhouse,https://www.realestate.com.au/property/padstow-heights/townhouse-16,realestate.com.au
"$730,334 - $887,477",730334.0,"578 Albert St, Padstow Heights NSW 2682",Padstow Heights,0,1,3,Studio,https://www.domain.com.au/property/padstow-heights/studio-17,domain.com.au
"Guide $1,723,416",1723416.0,"58 William St, Padstow Heights NSW 2734",Padstow Heights,3,2,1,Villa,https://www.domain.com.au/property/padstow-heights/villa-18,domain.com.au
"Guide $1,530,842",1530842.0,"539 Park Ave, Padstow Heights NSW 2179",Padstow Heights,0,1,1,Studio,https://www.rent.com.au/property/padstow-heights/studio-20,rent.com.au
"$600,154 - $651,318",600154.0,"872 Edward St, Padstow Heights NSW 2972",Padstow Heights,3,3,2,Penthouse,https://www.realestate.com.au/property/padstow-heights/penthouse-22,realestate.com.au
"$2,158,754",2158754.0,"822 Park Ave, Padstow Heights NSW 2655",Padstow Heights,2,3,3,Villa,https://www.realestate.com.au/property/padstow-heights/villa-23,realestate.com.au
"$2,340,751 - $2,513,057",2340751.0,"275 Victoria St, Padstow Heights NSW 2268",Padstow Heights,0,1,2,Studio,https://www.realestate.com.au/property/padstow-heights/studio-24,realestate.com.au
