price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"From $907,369",907369.0,"531 Victoria St, North Strathfield NSW 2390",North Strathfield,4,2,2,House,https://www.rent.com.au/property/north-strathfield/house-0,rent.com.au
"$2,214,676",2214676.0,"500 Elizabeth St, North Strathfield NSW 2624",North Strathfield,1,1,1,House,https://www.rent.com.au/property/north-strathfield/house-1,rent.com.au
"$980,879 ONO",980879.0,"969 Victoria St, North Strathfield NSW 2048",North Strathfield,3,4,0,Villa,https://www.domain.com.au/property/north-strathfield/villa-2,domain.com.au
"$540,991 - $652,402",540991.0,"670 Railway St, North Strathfield NSW 2498",North Strathfield,1,1,1,House,https://www.domain.com.au/property/north-strathfield/house-3,domain.com.au
"From $1,347,299",1347299.0,"7 George St, North Strathfield NSW 2647",North Strathfield,0,1,3,Studio,https://www.realestate.com.au/property/north-strathfield/studio-4,realestate.com.au
"$1,523,406 - $1,715,142",1523406.0,"794 George St, North Strathfield NSW 2483",North Strathfield,1,1,0,Apartment / Unit / Flat,https://www.realestate.com.au/property/north-strathfield/apartment--unit--flat-6,realestate.com.au
"From $731,935",731935.0,"826 Albert St, North Strathfield NSW 2076",North Strathfield,3,3,1,Townhouse,https://www.realestateview.com.au/property/north-strathfield/townhouse-8,realestateview.com.au
"$2,475,416",2475416.0,"997 Queen St, North Strathfield NSW 2927",North Strathfield,2,3,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/north-strathfield/apartment--unit--flat-9,realestateview.com.au
"$1,256,656",1256656.0,"325 Edward St, North Strathfield NSW 2254",North Strathfield,3,2,1,Townhouse,https://www.domain.com.au/property/north-strathfield/townhouse-11,domain.com.au
"From $624,486",624486.0,"217 Beach Rd, North Strathfield NSW 2083",North Strathfield,3,4,2,Townhouse,https://www.realestateview.com.au/property/north-strathfield/townhouse-12,realestateview.com.au
"From $2,114,828",2114828.0,"18 High St, North Strathfield NSW 2732",North Strathfield,3,2,3,Apartment / Unit / Flat,https://www.realestate.com.au/property/north-strathfield/apartment--unit--flat-13,realestate.com.au
"$1,685,136",1685136.0,"676 Military Rd, North Strathfield NSW 2336",North Strathfield,4,4,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/north-strathfield/apartment--unit--flat-15,realestateview.com.au
"$1,294,218 ONO",1294218.0,"200 Edward St, North Strathfield NSW 2117",North Strathfield,3,4,1,House,https://www.realestateview.com.au/property/north-strathfield/house-20,realestateview.com.au
"$1,198,253",1198253.0,"840 High St, North Strathfield NSW 2478",North Strathfield,3,2,2,Penthouse,https://www.domain.com.au/property/north-strathfield/penthouse-21,domain.com.au
"$1,142,552",1142552.0,"709 Railway St, North Strathfield NSW 2089",North Strathfield,1,1,0,Villa,https://www.realestate.com.au/property/north-strathfield/villa-23,realestate.com.au
"$1,486,452 - $1,617,003",1486452.0,"650 Church St, North Strathfield NSW 2038",North Strathfield,3,1,1,House,https://www.rent.com.au/property/north-strathfield/house-24,rent.com.au
