price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$1,597,707 ONO",1597707.0,"678 Victoria St, Lidcombe NSW 2767",Lidcombe,2,3,2,Villa,https://www.rent.com.au/property/lidcombe/villa-0,rent.com.au
"$1,611,000 ONO",1611000.0,"481 Military Rd, Lidcombe NSW 2354",Lidcombe,2,3,3,Villa,https://www.realestate.com.au/property/lidcombe/villa-1,realestate.com.au
"$1,566,898 ONO",1566898.0,"930 Victoria St, Lidcombe NSW 2984",Lidcombe,3,2,0,Apartment / Unit / Flat,https://www.realestate.com.au/property/lidcombe/apartment--unit--flat-2,realestate.com.au
"$1,818,196 - $2,070,012",1818196.0,"711 Ocean Rd, Lidcombe NSW 2075",Lidcombe,0,1,3,Studio,https://www.realestate.com.au/property/lidcombe/studio-3,realestate.com.au
"$2,424,304 ONO",2424304.0,"978 Beach Rd, Lidcombe NSW 2775",Lidcombe,4,4,1,Apartment / Unit / Flat,https://www.rent.com.au/property/lidcombe/apartment--unit--flat-4,rent.com.au
"$991,054 ONO",991054.0,"948 Queen St, Lidcombe NSW 2852",Lidcombe,1,1,0,Villa,https://www.realestate.com.au/property/lidcombe/villa-5,realestate.com.au
"From $1,196,833",1196833.0,"314 Beach Rd, Lidcombe NSW 2264",Lidcombe,0,1,1,Studio,https://www.domain.com.au/property/lidcombe/studio-6,domain.com.au
"$1,718,013 ONO",1718013.0,"905 Victoria St, Lidcombe NSW 2357",Lidcombe,3,1,3,Villa,https://www.realestateview.com.au/property/lidcombe/villa-7,realestateview.com.au
"Guide $770,785",770785.0,"136 Pacific Highway, Lidcombe NSW 2410",Lidcombe,1,2,3,House,https://www.realestate.com.au/property/lidcombe/house-12,realestate.com.au
"$1,478,085 - $1,770,286",1478085.0,"300 Park Ave, Lidcombe NSW 2981",Lidcombe,4,2,2,Townhouse,https://www.rent.com.au/property/lidcombe/townhouse-13,rent.com.au
"$1,836,425 - $2,087,933",1836425.0,"157 High St, Lidcombe NSW 2441",Lidcombe,3,4,1,Townhouse,https://www.rent.com.au/property/lidcombe/townhouse-14,rent.com.au
"$2,389,857 ONO",2389857.0,"694 Main St, Lidcombe NSW 2949",Lidcombe,3,2,2,Apartment / Unit / Flat,https://www.realestate.com.au/property/lidcombe/apartment--unit--flat-15,realestate.com.au
"From $1,176,077",1176077.0,"187 Princes Highway, Lidcombe NSW 2096",Lidcombe,0,1,2,Studio,https://www.rent.com.au/property/lidcombe/studio-16,rent.com.au
"$977,554",977554.0,"815 Market St, Lidcombe NSW 2513",Lidcombe,0,1,1,Studio,https://www.realestateview.com.au/property/lidcombe/studio-17,realestateview.com.au
"$1,640,246",1640246.0,"895 Beach Rd, Lidcombe NSW 2905",Lidcombe,3,4,0,Apartment / Unit / Flat,https://www.rent.com.au/property/lidcombe/apartment--unit--flat-18,rent.com.au
"Guide $2,272,448",2272448.0,"394 Market St, Lidcombe NSW 2484",Lidcombe,3,3,1,Townhouse,https://www.domain.com.au/property/lidcombe/townhouse-19,domain.com.au
"$1,022,843 ONO",1022843.0,"568 James St, Lidcombe NSW 2932",Lidcombe,0,1,1,Studio,https://www.rent.com.au/property/lidcombe/studio-20,rent.com.au
"$1,205,207 ONO",1205207.0,"908 James St, Lidcombe NSW 2296",Lidcombe,2,2,1,House,https://www.realestate.com.au/property/lidcombe/house-21,realestate.com.au
"From $2,498,738",2498738.0,"313 The Boulevarde, Lidcombe NSW 2609",Lidcombe,1,1,2,House,https://www.rent.com.au/property/lidcombe/house-22,rent.com.au
"From $1,922,475",1922475.0,"154 Beach Rd, Lidcombe NSW 2983",Lidcombe,1,1,0,House,https://www.rent.com.au/property/lidcombe/house-23,rent.com.au
