price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$2,231,251",2231251.0,"976 Elizabeth St, Cremorne NSW 2278",Cremorne,4,2,1,Penthouse,https://www.realestateview.com.au/property/cremorne/penthouse-0,realestateview.com.au
"$1,482,022 ONO",1482022.0,"234 William St, Cremorne NSW 2085",Cremorne,3,3,1,Townhouse,https://www.rent.com.au/property/cremorne/townhouse-1,rent.com.au
"Guide $729,761",729761.0,"806 Victoria St, Cremorne NSW 2112",Cremorne,3,2,2,Apartment / Unit / Flat,https://www.rent.com.au/property/cremorne/apartment--unit--flat-2,rent.com.au
"$1,329,080 - $1,618,058",1329080.0,"503 Princes Highway, Cremorne NSW 2660",Cremorne,3,2,3,Villa,https://www.domain.com.au/property/cremorne/villa-3,domain.com.au
"$1,469,963 ONO",1469963.0,"563 James St, Cremorne NSW 2628",Cremorne,2,1,1,Villa,https://www.realestateview.com.au/property/cremorne/villa-4,realestateview.com.au
"$2,110,819 ONO",2110819.0,"246 Main St, Cremorne NSW 2930",Cremorne,5,4,3,Penthouse,https://www.domain.com.au/property/cremorne/penthouse-5,domain.com.au
"$1,437,107",1437107.0,"815 James St, Cremorne NSW 2556",Cremorne,6,2,3,Penthouse,https://www.realestate.com.au/property/cremorne/penthouse-6,realestate.com.au
"$2,297,165",2297165.0,"200 Military Rd, Cremorne NSW 2274",Cremorne,5,3,1,House,https://www.realestateview.com.au/property/cremorne/house-7,realestateview.com.au
"Guide $1,380,757",1380757.0,"199 High St, Cremorne NSW 2481",Cremorne,2,1,3,Villa,https://www.rent.com.au/property/cremorne/villa-8,rent.com.au
"From $703,923",703923.0,"680 George St, Cremorne NSW 2005",Cremorne,3,3,0,Penthouse,https://www.realestateview.com.au/property/cremorne/penthouse-9,realestateview.com.au
"Guide $1,885,925",1885925.0,"909 Church St, Cremorne NSW 2974",Cremorne,6,4,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/cremorne/apartment--unit--flat-10,realestateview.com.au
"$1,983,339 ONO",1983339.0,"420 Princes Highway, Cremorne NSW 2091",Cremorne,4,2,1,Townhouse,https://www.realestateview.com.au/property/cremorne/townhouse-12,realestateview.com.au
"Guide $1,266,946",1266946.0,"782 Market St, Cremorne NSW 2394",Cremorne,0,1,1,Studio,https://www.rent.com.au/property/cremorne/studio-13,rent.com.au
"From $2,086,817",2086817.0,"323 Railway St, Cremorne NSW 2874",Cremorne,5,4,3,Penthouse,https://www.realestate.com.au/property/cremorne/penthouse-14,realestate.com.au
"$1,182,095",1182095.0,"834 High St, Cremorne NSW 2698",Cremorne,4,4,2,Penthouse,https://www.realestateview.com.au/property/cremorne/penthouse-15,realestateview.com.au
"$1,064,755 ONO",1064755.0,"539 High St, Cremorne NSW 2617",Cremorne,2,3,1,Apartment / Unit / Flat,https://www.realestate.com.au/property/cremorne/apartment--unit--flat-16,realestate.com.au
"$1,887,681 - $2,139,858",1887681.0,"769 Park Ave, Cremorne NSW 2482",Cremorne,6,4,0,Apartment / Unit / Flat,https://www.domain.com.au/property/cremorne/apartment--unit--flat-18,domain.com.au
"From $2,279,820",2279820.0,"731 James St, Cremorne NSW 2467",Cremorne,3,3,0,Villa,https://www.realestate.com.au/property/cremorne/villa-19,realestate.com.au
"$2,402,746",2402746.0,"219 Elizabeth St, Cremorne NSW 2000",Cremorne,1,1,3,Villa,https://www.realestateview.com.au/property/cremorne/villa-20,realestateview.com.au
"$2,328,706",2328706.0,"766 Albert St, Cremorne NSW 2900",Cremorne,1,1,0,Villa,https://www.domain.com.au/property/cremorne/villa-21,domain.com.au
"$2,289,557 ONO",2289557.0,"315 King St, Cremorne NSW 2112",Cremorne,5,1,1,Villa,https://www.domain.com.au/property/cremorne/villa-22,domain.com.au
"Guide $522,977",522977.0,"944 William St, Cremorne NSW 2347",Cremorne,3,3,0,Villa,https://www.rent.com.au/property/cremorne/villa-23,rent.com.au
"$941,954 - $1,035,767",941954.0,"662 Railway St, Cremorne NSW 2901",Cremorne,4,2,2,Villa,https://www.domain.com.au/property/cremorne/villa-24,domain.com.au
