price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"From $1,085,132",1085132.0,"661 Railway St, Rosehill NSW 2614",Rosehill,3,3,1,Apartment / Unit / Flat,https://www.domain.com.au/property/rosehill/apartment--unit--flat-0,domain.com.au
"Guide $2,198,136",2198136.0,"561 Elizabeth St, Rosehill NSW 2869",Rosehill,4,3,1,Penthouse,https://www.rent.com.au/property/rosehill/penthouse-1,rent.com.au
"$2,101,695 ONO",2101695.0,"672 Queen St, Rosehill NSW 2288",Rosehill,3,3,0,Townhouse,https://www.realestateview.com.au/property/rosehill/townhouse-3,realestateview.com.au
"From $1,061,805",1061805.0,"440 Edward St, Rosehill NSW 2301",Rosehill,2,3,1,House,https://www.domain.com.au/property/rosehill/house-6,domain.com.au
"From $1,934,642",1934642.0,"632 High St, Rosehill NSW 2980",Rosehill,4,4,0,House,https://www.realestateview.com.au/property/rosehill/house-7,realestateview.com.au
"From $2,120,137",2120137.0,"939 King St, Rosehill NSW 2739",Rosehill,0,1,3,Studio,https://www.realestateview.com.au/property/rosehill/studio-8,realestateview.com.au
"Guide $1,037,435",1037435.0,"133 Princes Highway, Rosehill NSW 2573",Rosehill,2,1,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/rosehill/apartment--unit--flat-9,realestateview.com.au
"From $786,935",786935.0,"965 Church St, Rosehill NSW 2039",Rosehill,3,2,2,House,https://www.realestateview.com.au/property/rosehill/house-10,realestateview.com.au
"From $1,128,486",1128486.0,"911 High St, Rosehill NSW 2906",Rosehill,3,3,0,Townhouse,https://www.realestateview.com.au/property/rosehill/townhouse-11,realestateview.com.au
"$1,133,842 ONO",1133842.0,"804 High St, Rosehill NSW 2536",Rosehill,2,3,2,House,https://www.realestateview.com.au/property/rosehill/house-13,realestateview.com.au
"$562,296",562296.0,"242 Princes Highway, Rosehill NSW 2208",Rosehill,4,4,2,Penthouse,https://www.rent.com.au/property/rosehill/penthouse-14,rent.com.au
"$932,784",932784.0,"752 Edward St, Rosehill NSW 2730",Rosehill,3,1,3,House,https://www.realestateview.com.au/property/rosehill/house-15,realestateview.com.au
"$1,752,354 ONO",1752354.0,"833 William St, Rosehill NSW 2676",Rosehill,0,1,4,Studio,https://www.realestateview.com.au/property/rosehill/studio-17,realestateview.com.au
"From $853,207",853207.0,"165 King St, Rosehill NSW 2930",Rosehill,3,4,1,House,https://www.realestateview.com.au/property/rosehill/house-19,realestateview.com.au
"From $2,371,435",2371435.0,"955 Elizabeth St, Rosehill NSW 2350",Rosehill,3,4,2,Apartment / Unit / Flat,https://www.realestate.com.au/property/rosehill/apartment--unit--flat-20,realestate.com.au
"$725,944",725944.0,"507 Princes Highway, Rosehill NSW 2191",Rosehill,2,3,1,Townhouse,https://www.rent.com.au/property/rosehill/townhouse-21,rent.com.au
"From $581,514",581514.0,"660 Park Ave, Rosehill NSW 2191",Rosehill,5,3,3,Penthouse,https://www.domain.com.au/property/rosehill/penthouse-22,domain.com.au
"$674,937 ONO",674937.0,"826 Edward St, Rosehill NSW 2498",Rosehill,2,2,0,Villa,https://www.rent.com.au/property/rosehill/villa-23,rent.com.au
"$1,690,315",1690315.0,"273 High St, Rosehill NSW 2047",Rosehill,3,1,1,Townhouse,https://www.rent.com.au/property/rosehill/townhouse-24,rent.com.au
