price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"From $2,270,277",2270277.0,"720 King St, McMahons Point NSW 2586",McMahons Point,4,4,2,Apartment / Unit / Flat,https://www.rent.com.au/property/mcmahons-point/apartment--unit--flat-0,rent.com.au
"$608,651 - $862,175",608651.0,"174 Queen St, McMahons Point NSW 2118",McMahons Point,1,1,2,House,https://www.domain.com.au/property/mcmahons-point/house-1,domain.com.au
"$2,029,621 ONO",2029621.0,"618 Edward St, McMahons Point NSW 2158",McMahons Point,3,4,2,Villa,https://www.realestate.com.au/property/mcmahons-point/villa-2,realestate.com.au
"Guide $1,776,221",1776221.0,"600 Queen St, McMahons Point NSW 2122",McMahons Point,3,4,2,Penthouse,https://www.rent.com.au/property/mcmahons-point/penthouse-3,rent.com.au
"From $1,598,508",1598508.0,"276 William St, McMahons Point NSW 2891",McMahons Point,2,1,1,Apartment / Unit / Flat,https://www.realestateview.com.au/property/mcmahons-point/apartment--unit--flat-5,realestateview.com.au
"$644,140",644140.0,"638 King St, McMahons Point NSW 2743",McMahons Point,1,2,1,Villa,https://www.realestate.com.au/property/mcmahons-point/villa-6,realestate.com.au
"$1,566,615",1566615.0,"589 George St, McMahons Point NSW 2200",McMahons Point,2,1,2,Apartment / Unit / Flat,https://www.realestate.com.au/property/mcmahons-point/apartment--unit--flat-7,realestate.com.au
"Guide $590,404",590404.0,"559 High St, McMahons Point NSW 2418",McMahons Point,4,4,0,House,https://www.realestateview.com.au/property/mcmahons-point/house-8,realestateview.com.au
"$1,107,514 - $1,353,318",1107514.0,"587 Park Ave, McMahons Point NSW 2663",McMahons Point,2,3,1,Apartment / Unit / Flat,https://www.rent.com.au/property/mcmahons-point/apartment--unit--flat-9,rent.com.au
"$2,011,876 ONO",2011876.0,"14 Beach Rd, McMahons Point NSW 2501",McMahons Point,2,2,1,Apartment / Unit / Flat,https://www.rent.com.au/property/mcmahons-point/apartment--unit--flat-10,rent.com.au
"Guide $799,064",799064.0,"731 Victoria St, McMahons Point NSW 2869",McMahons Point,3,3,2,Townhouse,https://www.realestateview.com.au/property/mcmahons-point/townhouse-11,realestateview.com.au
"$731,842 - $1,022,499",731842.0,"415 Market St, McMahons Point NSW 2244",McMahons Point,4,4,2,House,https://www.realestateview.com.au/property/mcmahons-point/house-12,realestateview.com.au
"From $2,083,612",2083612.0,"865 Park Ave, McMahons Point NSW 2257",McMahons Point,4,4,3,Penthouse,https://www.domain.com.au/property/mcmahons-point/penthouse-13,domain.com.au
"From $2,013,947",2013947.0,"903 Market St, McMahons Point NSW 2169",McMahons Point,3,3,1,Apartment / Unit / Flat,https://www.domain.com.au/property/mcmahons-point/apartment--unit--flat-15,domain.com.au
"Guide $670,266",670266.0,"616 Ocean Rd, McMahons Point NSW 2635",McMahons Point,0,1,2,Studio,https://www.realestate.com.au/property/mcmahons-point/studio-16,realestate.com.au
"$2,048,992 ONO",2048992.0,"182 Military Rd, McMahons Point NSW 2846",McMahons Point,2,1,0,Townhouse,https://www.realestate.com.au/property/mcmahons-point/townhouse-17,realestate.com.au
"Guide $1,854,473",1854473.0,"673 Church St, McMahons Point NSW 2143",McMahons Point,2,1,0,House,https://www.rent.com.au/property/mcmahons-point/house-18,rent.com.au
"$2,305,705 - $2,462,335",2305705.0,"726 George St, McMahons Point NSW 2791",McMahons Point,3,2,0,Townhouse,https://www.realestateview.com.au/property/mcmahons-point/townhouse-19,realestateview.com.au
"$1,239,508",1239508.0,"216 George St, McMahons Point NSW 2259",McMahons Point,4,2,2,Villa,https://www.rent.com.au/property/mcmahons-point/villa-20,rent.com.au
"From $1,515,359",1515359.0,"729 Church St, McMahons Point NSW 2515",McMahons Point,2,1,0,Villa,https://www.realestate.com.au/property/mcmahons-point/villa-21,realestate.com.au
"$1,754,009",1754009.0,"87 Railway St, McMahons Point NSW 2724",McMahons Point,3,4,1,Townhouse,https://www.rent.com.au/property/mcmahons-point/townhouse-23,rent.com.au
"$1,806,975",1806975.0,"591 Victoria St, McMahons Point NSW 2655",McMahons Point,2,2,2,House,https://www.realestateview.com.au/property/mcmahons-point/house-24,realestateview.com.au
"$1,482,886",1482886.0,"699 Albert St, McMahons Point NSW 2665",McMahons Point,0,1,0,Studio,https://www.domain.com.au/property/mcmahons-point/studio-0,domain.com.au
"$701,051 - $812,429",701051.0,"244 King St, McMahons Point NSW 2772",McMahons Point,4,2,1,House,https://www.realestate.com.au/property/mcmahons-point/house-1,realestate.com.au
"Guide $579,215",579215.0,"907 Railway St, McMahons Point NSW 2107",McMahons Point,5,4,1,Penthouse,https://www.realestateview.com.au/property/mcmahons-point/penthouse-2,realestateview.com.au
"$1,132,753",1132753.0,"668 Beach Rd, McMahons Point NSW 2971",McMahons Point,3,4,0,Villa,https://www.domain.com.au/property/mcmahons-point/villa-3,domain.com.au
"From $2,408,343",2408343.0,"115 King St, McMahons Point NSW 2536",McMahons Point,5,3,3,Penthouse,https://www.realestate.com.au/property/mcmahons-point/penthouse-4,realestate.com.au
"From $662,978",662978.0,"471 Princes Highway, McMahons Point NSW 2903",McMahons Point,3,3,1,Villa,https://www.rent.com.au/property/mcmahons-point/villa-5,rent.com.au
"$1,806,806 - $1,889,693",1806806.0,"253 Park Ave, McMahons Point NSW 2530",McMahons Point,3,4,0,Penthouse,https://www.realestate.com.au/property/mcmahons-point/penthouse-6,realestate.com.au
"$1,500,924 ONO",1500924.0,"501 Market St, McMahons Point NSW 2140",McMahons Point,1,1,1,Villa,https://www.realestate.com.au/property/mcmahons-point/villa-7,realestate.com.au
"From $1,467,004",1467004.0,"950 George St, McMahons Point NSW 2770",McMahons Point,3,3,3,House,https://www.rent.com.au/property/mcmahons-point/house-8,rent.com.au
"$2,231,172 ONO",2231172.0,"128 Church St, McMahons Point NSW 2344",McMahons Point,1,1,1,Villa,https://www.domain.com.au/property/mcmahons-point/villa-9,domain.com.au
"From $1,518,008",1518008.0,"332 High St, McMahons Point NSW 2864",McMahons Point,0,1,3,Studio,https://www.realestateview.com.au/property/mcmahons-point/studio-10,realestateview.com.au
