price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"From $1,819,428",1819428.0,"88 High St, Burwood NSW 2867",Burwood,3,2,2,Townhouse,https://www.rent.com.au/property/burwood/townhouse-0,rent.com.au
"$1,926,585 - $2,102,790",1926585.0,"247 Queen St, Burwood NSW 2281",Burwood,0,1,1,Studio,https://www.realestateview.com.au/property/burwood/studio-1,realestateview.com.au
"Guide $932,363",932363.0,"682 Ocean Rd, Burwood NSW 2140",Burwood,2,1,1,House,https://www.realestateview.com.au/property/burwood/house-2,realestateview.com.au
"$1,055,849",1055849.0,"181 Edward St, Burwood NSW 2441",Burwood,1,2,2,Townhouse,https://www.realestateview.com.au/property/burwood/townhouse-3,realestateview.com.au
"$1,933,920 ONO",1933920.0,"191 King St, Burwood NSW 2918",Burwood,3,2,2,Apartment / Unit / Flat,https://www.rent.com.au/property/burwood/apartment--unit--flat-4,rent.com.au
"$1,188,571 ONO",1188571.0,"156 Pacific Highway, Burwood NSW 2245",Burwood,4,4,1,Villa,https://www.realestate.com.au/property/burwood/villa-5,realestate.com.au
"From $1,346,411",1346411.0,"960 James St, Burwood NSW 2121",Burwood,3,3,0,Apartment / Unit / Flat,https://www.rent.com.au/property/burwood/apartment--unit--flat-6,rent.com.au
"Guide $1,729,002",1729002.0,"999 Park Ave, Burwood NSW 2180",Burwood,2,3,4,Apartment / Unit / Flat,https://www.rent.com.au/property/burwood/apartment--unit--flat-7,rent.com.au
"Guide $2,029,250",2029250.0,"936 Princes Highway, Burwood NSW 2539",Burwood,2,1,4,Apartment / Unit / Flat,https://www.realestateview.com.au/property/burwood/apartment--unit--flat-9,realestateview.com.au
"Guide $2,290,103",2290103.0,"497 The Boulevarde, Burwood NSW 2838",Burwood,0,1,2,Studio,https://www.realestate.com.au/property/burwood/studio-10,realestate.com.au
"$1,504,078",1504078.0,"946 Elizabeth St, Burwood NSW 2154",Burwood,4,3,2,House,https://www.rent.com.au/property/burwood/house-11,rent.com.au
"Guide $1,757,609",1757609.0,"214 Park Ave, Burwood NSW 2145",Burwood,5,2,1,Penthouse,https://www.rent.com.au/property/burwood/penthouse-12,rent.com.au
"$735,994",735994.0,"784 Elizabeth St, Burwood NSW 2288",Burwood,1,2,2,Villa,https://www.domain.com.au/property/burwood/villa-13,domain.com.au
"Guide $1,526,515",1526515.0,"100 Pacific Highway, Burwood NSW 2038",Burwood,4,3,0,Villa,https://www.realestateview.com.au/property/burwood/villa-14,realestateview.com.au
"Guide $2,442,852",2442852.0,"206 Main St, Burwood NSW 2393",Burwood,3,2,1,Apartment / Unit / Flat,https://www.rent.com.au/property/burwood/apartment--unit--flat-15,rent.com.au
"$1,432,286 ONO",1432286.0,"370 Military Rd, Burwood NSW 2340",Burwood,0,1,1,Studio,https://www.domain.com.au/property/burwood/studio-16,domain.com.au
"$1,187,964 - $1,365,547",1187964.0,"108 Edward St, Burwood NSW 2867",Burwood,6,3,0,Penthouse,https://www.rent.com.au/property/burwood/penthouse-17,rent.com.au
"$2,302,472 - $2,501,363",2302472.0,"446 Princes Highway, Burwood NSW 2099",Burwood,0,1,3,Studio,https://www.realestateview.com.au/property/burwood/studio-18,realestateview.com.au
"$2,035,132 - $2,177,571",2035132.0,"831 Main St, Burwood NSW 2434",Burwood,1,2,1,Apartment / Unit / Flat,https://www.domain.com.au/property/burwood/apartment--unit--flat-20,domain.com.au
"Guide $1,712,266",1712266.0,"166 Main St, Burwood NSW 2410",Burwood,0,1,2,Studio,https://www.rent.com.au/property/burwood/studio-21,rent.com.au
"$1,339,779",1339779.0,"732 Edward St, Burwood NSW 2701",Burwood,3,3,2,Villa,https://www.realestateview.com.au/property/burwood/villa-22,realestateview.com.au
"$2,061,965 ONO",2061965.0,"743 Beach Rd, Burwood NSW 2015",Burwood,2,2,0,House,https://www.domain.com.au/property/burwood/house-23,domain.com.au
"$531,166 - $707,898",531166.0,"870 High St, Burwood NSW 2512",Burwood,4,4,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/burwood/apartment--unit--flat-24,realestateview.com.au
