price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"Guide $1,660,662",1660662.0,"543 Elizabeth St, The Ponds NSW 2554",The Ponds,3,1,2,Townhouse,https://www.rent.com.au/property/the-ponds/townhouse-0,rent.com.au
"$2,425,790 - $2,495,089",2425790.0,"531 Edward St, The Ponds NSW 2673",The Ponds,2,1,1,Villa,https://www.rent.com.au/property/the-ponds/villa-1,rent.com.au
"$1,976,685 ONO",1976685.0,"251 Military Rd, The Ponds NSW 2207",The Ponds,0,1,0,Studio,https://www.rent.com.au/property/the-ponds/studio-2,rent.com.au
"$2,269,157 - $2,477,464",2269157.0,"921 Elizabeth St, The Ponds NSW 2500",The Ponds,0,1,1,Studio,https://www.rent.com.au/property/the-ponds/studio-3,rent.com.au
"$2,458,059 - $2,707,739",2458059.0,"76 Market St, The Ponds NSW 2830",The Ponds,3,3,1,Apartment / Unit / Flat,https://www.realestate.com.au/property/the-ponds/apartment--unit--flat-4,realestate.com.au
"From $622,359",622359.0,"43 Albert St, The Ponds NSW 2389",The Ponds,3,2,2,Townhouse,https://www.realestate.com.au/property/the-ponds/townhouse-5,realestate.com.au
"From $2,408,472",2408472.0,"267 William St, The Ponds NSW 2075",The Ponds,0,1,1,Studio,https://www.rent.com.au/property/the-ponds/studio-6,rent.com.au
"$1,012,788 ONO",1012788.0,"27 Pacific Highway, The Ponds NSW 2094",The Ponds,3,2,1,Penthouse,https://www.rent.com.au/property/the-ponds/penthouse-7,rent.com.au
"$2,094,003 - $2,383,281",2094003.0,"910 Railway St, The Ponds NSW 2445",The Ponds,3,4,1,Townhouse,https://www.realestate.com.au/property/the-ponds/townhouse-9,realestate.com.au
"$1,297,693 ONO",1297693.0,"989 George St, The Ponds NSW 2656",The Ponds,3,4,0,Penthouse,https://www.realestateview.com.au/property/the-ponds/penthouse-10,realestateview.com.au
"Guide $680,240",680240.0,"145 Pacific Highway, The Ponds NSW 2153",The Ponds,6,3,2,Penthouse,https://www.realestate.com.au/property/the-ponds/penthouse-11,realestate.com.au
"From $1,708,492",1708492.0,"526 Main St, The Ponds NSW 2256",The Ponds,4,2,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/the-ponds/apartment--unit--flat-12,realestateview.com.au
"From $1,357,354",1357354.0,"723 Beach Rd, The Ponds NSW 2642",The Ponds,3,3,1,Apartment / Unit / Flat,https://www.realestateview.com.au/property/the-ponds/apartment--unit--flat-13,realestateview.com.au
"$1,872,792 - $2,145,637",1872792.0,"29 Main St, The Ponds NSW 2191",The Ponds,4,2,1,Apartment / Unit / Flat,https://www.rent.com.au/property/the-ponds/apartment--unit--flat-16,rent.com.au
"From $1,698,933",1698933.0,"275 Albert St, The Ponds NSW 2173",The Ponds,0,1,0,Studio,https://www.domain.com.au/property/the-ponds/studio-17,domain.com.au
"$1,057,295",1057295.0,"748 George St, The Ponds NSW 2665",The Ponds,3,2,0,Villa,https://www.domain.com.au/property/the-ponds/villa-18,domain.com.au
"Guide $785,863",785863.0,"585 Beach Rd, The Ponds NSW 2755",The Ponds,3,1,1,Townhouse,https://www.domain.com.au/property/the-ponds/townhouse-19,domain.com.au
"From $1,766,645",1766645.0,"397 Queen St, The Ponds NSW 2282",The Ponds,2,1,1,Townhouse,https://www.realestateview.com.au/property/the-ponds/townhouse-20,realestateview.com.au
"$1,997,622 ONO",1997622.0,"977 King St, The Ponds NSW 2328",The Ponds,6,4,1,Penthouse,https://www.domain.com.au/property/the-ponds/penthouse-21,domain.com.au
"$795,030 ONO",795030.0,"324 High St, The Ponds NSW 2563",The Ponds,0,1,2,Studio,https://www.rent.com.au/property/the-ponds/studio-22,rent.com.au
"From $2,259,523",2259523.0,"634 Elizabeth St, The Ponds NSW 2293",The Ponds,2,3,0,Townhouse,https://www.domain.com.au/property/the-ponds/townhouse-23,domain.com.au
"$1,110,793",1110793.0,"43 Park Ave, The Ponds NSW 2198",The Ponds,3,2,1,Villa,https://www.realestate.com.au/property/the-ponds/villa-24,realestate.com.au
