price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"From $1,676,667",1676667.0,"298 Princes Highway, Denistone East NSW 2961",Denistone East,4,2,1,Penthouse,https://www.rent.com.au/property/denistone-east/penthouse-0,rent.com.au
"Guide $1,784,344",1784344.0,"251 Market St, Denistone East NSW 2582",Denistone East,2,1,0,Townhouse,https://www.rent.com.au/property/denistone-east/townhouse-1,rent.com.au
"$1,834,605 - $1,994,801",1834605.0,"196 King St, Denistone East NSW 2355",Denistone East,4,2,3,Penthouse,https://www.domain.com.au/property/denistone-east/penthouse-2,domain.com.au
"$2,150,796",2150796.0,"365 Ocean Rd, Denistone East NSW 2453",Denistone East,2,1,0,Villa,https://www.domain.com.au/property/denistone-east/villa-3,domain.com.au
"Guide $605,539",605539.0,"419 James St, Denistone East NSW 2474",Denistone East,2,1,0,House,https://www.realestateview.com.au/property/denistone-east/house-4,realestateview.com.au
"From $1,386,650",1386650.0,"828 Albert St, Denistone East NSW 2579",Denistone East,3,3,0,Apartment / Unit / Flat,https://www.domain.com.au/property/denistone-east/apartment--unit--flat-5,domain.com.au
"Guide $1,018,500",1018500.0,"838 Victoria St, Denistone East NSW 2246",Denistone East,2,1,3,Townhouse,https://www.rent.com.au/property/denistone-east/townhouse-6,rent.com.au
"Guide $762,571",762571.0,"978 Albert St, Denistone East NSW 2709",Denistone East,1,2,0,Villa,https://www.rent.com.au/property/denistone-east/villa-7,rent.com.au
"$1,399,253 - $1,672,095",1399253.0,"261 Beach Rd, Denistone East NSW 2860",Denistone East,3,4,0,House,https://www.rent.com.au/property/denistone-east/house-8,rent.com.au
"$1,677,005",1677005.0,"300 Queen St, Denistone East NSW 2202",Denistone East,3,3,0,Apartment / Unit / Flat,https://www.realestate.com.au/property/denistone-east/apartment--unit--flat-9,realestate.com.au
"$1,756,551 - $1,840,821",1756551.0,"321 William St, Denistone East NSW 2443",Denistone East,2,2,2,Apartment / Unit / Flat,https://www.realestate.com.au/property/denistone-east/apartment--unit--flat-11,realestate.com.au
"$1,631,465 - $1,849,053",1631465.0,"366 Elizabeth St, Denistone East NSW 2473",Denistone East,2,3,3,Villa,https://www.realestate.com.au/property/denistone-east/villa-12,realestate.com.au
"$2,202,971 - $2,401,720",2202971.0,"309 Market St, Denistone East NSW 2640",Denistone East,3,3,4,Townhouse,https://www.realestate.com.au/property/denistone-east/townhouse-13,realestate.com.au
"$1,005,385 ONO",1005385.0,"598 William St, Denistone East NSW 2468",Denistone East,2,1,0,Villa,https://www.realestateview.com.au/property/denistone-east/villa-14,realestateview.com.au
"Guide $2,309,425",2309425.0,"394 William St, Denistone East NSW 2510",Denistone East,0,1,0,Studio,https://www.realestateview.com.au/property/denistone-east/studio-15,realestateview.com.au
"$1,745,186 - $1,802,115",1745186.0,"407 William St, Denistone East NSW 2406",Denistone East,1,2,2,Apartment / Unit / Flat,https://www.rent.com.au/property/denistone-east/apartment--unit--flat-16,rent.com.au
"$1,378,863",1378863.0,"536 Edward St, Denistone East NSW 2114",Denistone East,0,1,1,Studio,https://www.realestate.com.au/property/denistone-east/studio-17,realestate.com.au
"$2,488,171 - $2,568,537",2488171.0,"625 Albert St, Denistone East NSW 2914",Denistone East,3,4,0,House,https://www.domain.com.au/property/denistone-east/house-18,domain.com.au
"From $1,096,949",1096949.0,"452 Princes Highway, Denistone East NSW 2875",Denistone East,2,3,0,House,https://www.rent.com.au/property/denistone-east/house-19,rent.com.au
"From $1,806,515",1806515.0,"418 Market St, Denistone East NSW 2615",Denistone East,2,2,0,Townhouse,https://www.realestateview.com.au/property/denistone-east/townhouse-21,realestateview.com.au
"Guide $2,311,758",2311758.0,"523 George St, Denistone East NSW 2784",Denistone East,4,3,1,Townhouse,https://www.realestate.com.au/property/denistone-east/townhouse-22,realestate.com.au
"$1,050,391 ONO",1050391.0,"961 Pacific Highway, Denistone East NSW 2503",Denistone East,0,1,0,Studio,https://www.realestate.com.au/property/denistone-east/studio-23,realestate.com.au
"From $1,755,865",1755865.0,"841 The Boulevarde, Denistone East NSW 2668",Denistone East,4,3,0,Townhouse,https://www.domain.com.au/property/denistone-east/townhouse-24,domain.com.au
