price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"From $1,863,092",1863092.0,"145 Pacific Highway, Curl Curl NSW 2846",Curl Curl,2,3,3,House,https://www.realestate.com.au/property/curl-curl/house-0,realestate.com.au
"Guide $2,330,293",2330293.0,"436 Edward St, Curl Curl NSW 2391",Curl Curl,2,3,0,Villa,https://www.realestateview.com.au/property/curl-curl/villa-1,realestateview.com.au
"$2,228,063",2228063.0,"321 King St, Curl Curl NSW 2577",Curl Curl,6,3,3,Penthouse,https://www.domain.com.au/property/curl-curl/penthouse-2,domain.com.au
"$1,507,871 ONO",1507871.0,"63 The Boulevarde, Curl Curl NSW 2829",Curl Curl,3,4,3,House,https://www.realestateview.com.au/property/curl-curl/house-3,realestateview.com.au
"$1,795,612",1795612.0,"11 Edward St, Curl Curl NSW 2288",Curl Curl,0,1,1,Studio,https://www.rent.com.au/property/curl-curl/studio-4,rent.com.au
"From $2,139,239",2139239.0,"468 Park Ave, Curl Curl NSW 2096",Curl Curl,0,1,1,Studio,https://www.rent.com.au/property/curl-curl/studio-5,rent.com.au
"Guide $1,070,859",1070859.0,"266 Railway St, Curl Curl NSW 2928",Curl Curl,4,3,0,Villa,https://www.realestate.com.au/property/curl-curl/villa-6,realestate.com.au
"$1,065,807 ONO",1065807.0,"364 Queen St, Curl Curl NSW 2887",Curl Curl,3,3,2,Villa,https://www.rent.com.au/property/curl-curl/villa-7,rent.com.au
"Guide $613,000",613000.0,"506 Princes Highway, Curl Curl NSW 2297",Curl Curl,2,3,1,Apartment / Unit / Flat,https://www.rent.com.au/property/curl-curl/apartment--unit--flat-8,rent.com.au
"$1,455,712 ONO",1455712.0,"325 Pacific Highway, Curl Curl NSW 2831",Curl Curl,2,1,3,House,https://www.realestate.com.au/property/curl-curl/house-11,realestate.com.au
"$1,431,852",1431852.0,"760 The Boulevarde, Curl Curl NSW 2562",Curl Curl,4,4,3,Penthouse,https://www.realestateview.com.au/property/curl-curl/penthouse-12,realestateview.com.au
"Guide $2,122,713",2122713.0,"510 Market St, Curl Curl NSW 2951",Curl Curl,2,3,1,House,https://www.realestateview.com.au/property/curl-curl/house-13,realestateview.com.au
"$1,260,244",1260244.0,"999 King St, Curl Curl NSW 2381",Curl Curl,3,2,1,Penthouse,https://www.realestate.com.au/property/curl-curl/penthouse-14,realestate.com.au
"Guide $2,306,566",2306566.0,"690 Beach Rd, Curl Curl NSW 2307",Curl Curl,4,2,3,Villa,https://www.realestate.com.au/property/curl-curl/villa-15,realestate.com.au
"$521,219 ONO",521219.0,"333 James St, Curl Curl NSW 2245",Curl Curl,0,1,3,Studio,https://www.rent.com.au/property/curl-curl/studio-16,rent.com.au
"$1,146,640",1146640.0,"965 Elizabeth St, Curl Curl NSW 2813",Curl Curl,4,2,3,Townhouse,https://www.domain.com.au/property/curl-curl/townhouse-17,domain.com.au
"From $986,184",986184.0,"325 Ocean Rd, Curl Curl NSW 2926",Curl Curl,4,4,4,Villa,https://www.rent.com.au/property/curl-curl/villa-18,rent.com.au
"$897,594 ONO",897594.0,"179 Church St, Curl Curl NSW 2545",Curl Curl,1,2,0,House,https://www.rent.com.au/property/curl-curl/house-19,rent.com.au
"$2,282,781 - $2,359,140",2282781.0,"425 Military Rd, Curl Curl NSW 2674",Curl Curl,4,3,0,Townhouse,https://www.realestate.com.au/property/curl-curl/townhouse-20,realestate.com.au
"$2,115,307",2115307.0,"940 Main St, Curl Curl NSW 2108",Curl Curl,0,1,3,Studio,https://www.realestateview.com.au/property/curl-curl/studio-21,realestateview.com.au
"$1,243,810",1243810.0,"113 The Boulevarde, Curl Curl NSW 2521",Curl Curl,1,2,0,Townhouse,https://www.realestate.com.au/property/curl-curl/townhouse-22,realestate.com.au
"From $624,534",624534.0,"345 Victoria St, Curl Curl NSW 2306",Curl Curl,3,4,0,Villa,https://www.domain.com.au/property/curl-curl/villa-23,domain.com.au
