price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$1,962,440",1962440.0,"854 Albert St, Cremorne Point NSW 2805",Cremorne Point,2,3,0,Apartment / Unit / Flat,https://www.realestate.com.au/property/cremorne-point/apartment--unit--flat-0,realestate.com.au
"$1,308,525 ONO",1308525.0,"250 Victoria St, Cremorne Point NSW 2818",Cremorne Point,5,3,1,Villa,https://www.realestate.com.au/property/cremorne-point/villa-1,realestate.com.au
"$1,695,043 ONO",1695043.0,"240 Beach Rd, Cremorne Point NSW 2261",Cremorne Point,4,3,1,Penthouse,https://www.domain.com.au/property/cremorne-point/penthouse-2,domain.com.au
"$952,909 - $1,188,922",952909.0,"954 Church St, Cremorne Point NSW 2072",Cremorne Point,2,2,0,Apartment / Unit / Flat,https://www.rent.com.au/property/cremorne-point/apartment--unit--flat-3,rent.com.au
"$1,463,636",1463636.0,"479 Railway St, Cremorne Point NSW 2110",Cremorne Point,2,1,2,Villa,https://www.realestate.com.au/property/cremorne-point/villa-4,realestate.com.au
"$1,400,590 - $1,680,457",1400590.0,"141 Albert St, Cremorne Point NSW 2232",Cremorne Point,0,1,0,Studio,https://www.domain.com.au/property/cremorne-point/studio-5,domain.com.au
"Guide $692,608",692608.0,"770 William St, Cremorne Point NSW 2111",Cremorne Point,3,1,2,Apartment / Unit / Flat,https://www.realestateview.com.au/property/cremorne-point/apartment--unit--flat-6,realestateview.com.au
"$1,645,857 ONO",1645857.0,"539 Edward St, Cremorne Point NSW 2186",Cremorne Point,3,2,4,Villa,https://www.rent.com.au/property/cremorne-point/villa-7,rent.com.au
"$669,863 - $817,613",669863.0,"926 Edward St, Cremorne Point NSW 2123",Cremorne Point,3,2,1,Townhouse,https://www.domain.com.au/property/cremorne-point/townhouse-8,domain.com.au
"$523,711 - $819,260",523711.0,"696 Elizabeth St, Cremorne Point NSW 2963",Cremorne Point,3,1,1,House,https://www.realestate.com.au/property/cremorne-point/house-9,realestate.com.au
"$1,622,290",1622290.0,"556 Church St, Cremorne Point NSW 2379",Cremorne Point,4,3,3,Villa,https://www.realestate.com.au/property/cremorne-point/villa-10,realestate.com.au
"$1,745,431",1745431.0,"292 Princes Highway, Cremorne Point NSW 2403",Cremorne Point,2,2,0,Apartment / Unit / Flat,https://www.rent.com.au/property/cremorne-point/apartment--unit--flat-11,rent.com.au
"Guide $2,078,845",2078845.0,"557 William St, Cremorne Point NSW 2162",Cremorne Point,2,3,2,Townhouse,https://www.domain.com.au/property/cremorne-point/townhouse-12,domain.com.au
"Guide $2,234,892",2234892.0,"594 Ocean Rd, Cremorne Point NSW 2873",Cremorne Point,0,1,1,Studio,https://www.realestate.com.au/property/cremorne-point/studio-13,realestate.com.au
"Guide $932,438",932438.0,"720 Albert St, Cremorne Point NSW 2010",Cremorne Point,0,1,1,Studio,https://www.realestate.com.au/property/cremorne-point/studio-14,realestate.com.au
"Guide $730,021",730021.0,"385 Railway St, Cremorne Point NSW 2506",Cremorne Point,0,1,1,Studio,https://www.domain.com.au/property/cremorne-point/studio-15,domain.com.au
"From $1,658,823",1658823.0,"616 Edward St, Cremorne Point NSW 2256",Cremorne Point,5,2,4,Townhouse,https://www.rent.com.au/property/cremorne-point/townhouse-17,rent.com.au
"From $954,884",954884.0,"941 William St, Cremorne Point NSW 2453",Cremorne Point,5,1,1,Townhouse,https://www.realestate.com.au/property/cremorne-point/townhouse-18,realestate.com.au
"From $1,073,216",1073216.0,"592 Beach Rd, Cremorne Point NSW 2999",Cremorne Point,4,1,1,Villa,https://www.realestate.com.au/property/cremorne-point/villa-19,realestate.com.au
"$561,033",561033.0,"479 George St, Cremorne Point NSW 2651",Cremorne Point,4,4,3,Penthouse,https://www.realestate.com.au/property/cremorne-point/penthouse-20,realestate.com.au
"$1,376,228",1376228.0,"64 Elizabeth St, Cremorne Point NSW 2235",Cremorne Point,3,3,1,Apartment / Unit / Flat,https://www.realestateview.com.au/property/cremorne-point/apartment--unit--flat-21,realestateview.com.au
"Guide $1,478,349",1478349.0,"26 Church St, Cremorne Point NSW 2122",Cremorne Point,4,4,2,Townhouse,https://www.realestateview.com.au/property/cremorne-point/townhouse-22,realestateview.com.au
"From $1,187,033",1187033.0,"373 Railway St, Cremorne Point NSW 2260",Cremorne Point,2,1,2,House,https://www.domain.com.au/property/cremorne-point/house-23,domain.com.au
"From $538,322",538322.0,"875 Railway St, Cremorne Point NSW 2614",Cremorne Point,2,1,1,Apartment / Unit / Flat,https://www.realestate.com.au/property/cremorne-point/apartment--unit--flat-24,realestate.com.au
