price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"From $774,733",774733.0,"194 Princes Highway, Killara NSW 2946",Killara,0,1,2,Studio,https://www.rent.com.au/property/killara/studio-0,rent.com.au
"$1,375,400 - $1,498,930",1375400.0,"156 Market St, Killara NSW 2942",Killara,4,3,2,Villa,https://www.domain.com.au/property/killara/villa-1,domain.com.au
"$2,145,642 ONO",2145642.0,"301 Beach Rd, Killara NSW 2225",Killara,5,2,3,Penthouse,https://www.realestateview.com.au/property/killara/penthouse-3,realestateview.com.au
"Guide $1,378,654",1378654.0,"345 George St, Killara NSW 2693",Killara,2,3,1,House,https://www.rent.com.au/property/killara/house-4,rent.com.au
"$2,350,771 - $2,618,766",2350771.0,"782 Railway St, Killara NSW 2988",Killara,2,1,1,House,https://www.domain.com.au/property/killara/house-5,domain.com.au
"Guide $2,076,703",2076703.0,"281 High St, Killara NSW 2016",Killara,2,1,0,Apartment / Unit / Flat,https://www.realestate.com.au/property/killara/apartment--unit--flat-6,realestate.com.au
"From $1,226,068",1226068.0,"664 James St, Killara NSW 2733",Killara,5,3,2,Penthouse,https://www.rent.com.au/property/killara/penthouse-7,rent.com.au
"From $1,744,072",1744072.0,"506 Main St, Killara NSW 2882",Killara,4,2,0,Villa,https://www.domain.com.au/property/killara/villa-8,domain.com.au
"$1,484,689",1484689.0,"896 Pacific Highway, Killara NSW 2089",Killara,3,4,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/killara/apartment--unit--flat-9,realestateview.com.au
"Guide $868,659",868659.0,"656 Park Ave, Killara NSW 2854",Killara,1,2,1,House,https://www.rent.com.au/property/killara/house-11,rent.com.au
"$1,185,353",1185353.0,"953 Church St, Killara NSW 2474",Killara,2,2,1,Villa,https://www.realestateview.com.au/property/killara/villa-12,realestateview.com.au
"$1,977,918",1977918.0,"4 Ocean Rd, Killara NSW 2767",Killara,1,2,0,House,https://www.rent.com.au/property/killara/house-13,rent.com.au
"$1,825,834",1825834.0,"520 Beach Rd, Killara NSW 2537",Killara,3,4,0,Penthouse,https://www.rent.com.au/property/killara/penthouse-14,rent.com.au
"$1,312,390",1312390.0,"451 Military Rd, Killara NSW 2569",Killara,1,2,1,Villa,https://www.realestateview.com.au/property/killara/villa-15,realestateview.com.au
"From $2,081,837",2081837.0,"577 Elizabeth St, Killara NSW 2142",Killara,0,1,2,Studio,https://www.realestate.com.au/property/killara/studio-16,realestate.com.au
"$1,844,778 - $1,998,728",1844778.0,"692 George St, Killara NSW 2898",Killara,3,4,1,House,https://www.domain.com.au/property/killara/house-17,domain.com.au
"$936,991",936991.0,"867 Albert St, Killara NSW 2494",Killara,2,1,0,Villa,https://www.domain.com.au/property/killara/villa-18,domain.com.au
"$646,891 ONO",646891.0,"3 Ocean Rd, Killara NSW 2903",Killara,1,2,1,Apartment / Unit / Flat,https://www.rent.com.au/property/killara/apartment--unit--flat-19,rent.com.au
"$1,380,946",1380946.0,"870 James St, Killara NSW 2055",Killara,3,1,0,House,https://www.rent.com.au/property/killara/house-20,rent.com.au
"Guide $2,315,847",2315847.0,"790 High St, Killara NSW 2075",Killara,3,2,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/killara/apartment--unit--flat-21,realestateview.com.au
"$1,813,675",1813675.0,"711 Pacific Highway, Killara NSW 2513",Killara,3,1,0,Villa,https://www.realestate.com.au/property/killara/villa-22,realestate.com.au
"Guide $971,401",971401.0,"9 Ocean Rd, Killara NSW 2826",Killara,0,1,1,Studio,https://www.realestateview.com.au/property/killara/studio-23,realestateview.com.au
