price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"Guide $1,106,031",1106031.0,"820 Market St, Turrella NSW 2512",Turrella,0,1,2,Studio,https://www.realestate.com.au/property/turrella/studio-0,realestate.com.au
"$2,469,690 - $2,697,236",2469690.0,"748 Victoria St, Turrella NSW 2551",Turrella,0,1,0,Studio,https://www.rent.com.au/property/turrella/studio-1,rent.com.au
"From $1,734,280",1734280.0,"747 George St, Turrella NSW 2728",Turrella,4,4,1,Villa,https://www.domain.com.au/property/turrella/villa-2,domain.com.au
"From $2,058,288",2058288.0,"524 High St, Turrella NSW 2560",Turrella,3,2,2,Townhouse,https://www.rent.com.au/property/turrella/townhouse-3,rent.com.au
"$573,226 ONO",573226.0,"143 Main St, Turrella NSW 2122",Turrella,2,3,0,Townhouse,https://www.realestate.com.au/property/turrella/townhouse-4,realestate.com.au
"$2,322,027 - $2,544,122",2322027.0,"6 Railway St, Turrella NSW 2531",Turrella,2,2,2,Townhouse,https://www.realestate.com.au/property/turrella/townhouse-7,realestate.com.au
"From $2,298,158",2298158.0,"74 Beach Rd, Turrella NSW 2871",Turrella,3,4,0,Townhouse,https://www.rent.com.au/property/turrella/townhouse-8,rent.com.au
"Guide $2,208,948",2208948.0,"168 Ocean Rd, Turrella NSW 2848",Turrella,6,3,3,Penthouse,https://www.realestate.com.au/property/turrella/penthouse-9,realestate.com.au
"$1,817,599 ONO",1817599.0,"487 William St, Turrella NSW 2213",Turrella,1,2,0,House,https://www.rent.com.au/property/turrella/house-10,rent.com.au
"$2,314,301 - $2,446,876",2314301.0,"620 Albert St, Turrella NSW 2701",Turrella,3,1,1,Villa,https://www.realestate.com.au/property/turrella/villa-11,realestate.com.au
"$1,054,896 ONO",1054896.0,"643 George St, Turrella NSW 2667",Turrella,5,4,3,Penthouse,https://www.realestate.com.au/property/turrella/penthouse-12,realestate.com.au
"$1,174,161 ONO",1174161.0,"202 Main St, Turrella NSW 2478",Turrella,4,1,1,Townhouse,https://www.realestateview.com.au/property/turrella/townhouse-13,realestateview.com.au
"$2,042,481 ONO",2042481.0,"29 Ocean Rd, Turrella NSW 2939",Turrella,0,1,2,Studio,https://www.domain.com.au/property/turrella/studio-14,domain.com.au
"$2,488,151 - $2,778,992",2488151.0,"646 Princes Highway, Turrella NSW 2392",Turrella,1,2,2,House,https://www.realestateview.com.au/property/turrella/house-15,realestateview.com.au
"From $2,046,308",2046308.0,"851 Queen St, Turrella NSW 2923",Turrella,3,2,3,House,https://www.rent.com.au/property/turrella/house-17,rent.com.au
"Guide $1,574,078",1574078.0,"240 Military Rd, Turrella NSW 2195",Turrella,2,1,2,House,https://www.realestateview.com.au/property/turrella/house-18,realestateview.com.au
"From $1,737,594",1737594.0,"932 The Boulevarde, Turrella NSW 2109",Turrella,1,1,1,Townhouse,https://www.realestateview.com.au/property/turrella/townhouse-19,realestateview.com.au
"From $1,349,786",1349786.0,"340 Elizabeth St, Turrella NSW 2204",Turrella,5,1,0,Villa,https://www.rent.com.au/property/turrella/villa-20,rent.com.au
"$924,956 ONO",924956.0,"861 Queen St, Turrella NSW 2139",Turrella,4,3,0,Villa,https://www.realestateview.com.au/property/turrella/villa-21,realestateview.com.au
"Guide $1,453,967",1453967.0,"20 The Boulevarde, Turrella NSW 2146",Turrella,3,4,3,Townhouse,https://www.realestateview.com.au/property/turrella/townhouse-22,realestateview.com.au
"Guide $806,306",806306.0,"660 George St, Turrella NSW 2718",Turrella,4,3,3,Apartment / Unit / Flat,https://www.realestateview.com.au/property/turrella/apartment--unit--flat-23,realestateview.com.au
"$2,182,838",2182838.0,"831 James St, Turrella NSW 2716",Turrella,5,2,0,Townhouse,https://www.rent.com.au/property/turrella/townhouse-24,rent.com.au
"$1,603,528 ONO",1603528.0,"955 Church St, Turrella NSW 2105",Turrella,3,1,0,Apartment / Unit / Flat,https://www.realestate.com.au/property/turrella/apartment--unit--flat-0,realestate.com.au
"From $1,180,310",1180310.0,"16 William St, Turrella NSW 2077",Turrella,2,2,0,Villa,https://www.realestate.com.au/property/turrella/villa-1,realestate.com.au
"From $2,094,060",2094060.0,"374 William St, Turrella NSW 2837",Turrella,3,2,3,Townhouse,https://www.rent.com.au/property/turrella/townhouse-2,rent.com.au
