price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$2,493,149",2493149.0,"154 Ocean Rd, West Ryde NSW 2683",West Ryde,0,1,0,Studio,https://www.realestate.com.au/property/west-ryde/studio-1,realestate.com.au
"$933,390 - $1,212,177",933390.0,"437 The Boulevarde, West Ryde NSW 2153",West Ryde,4,4,2,Penthouse,https://www.rent.com.au/property/west-ryde/penthouse-2,rent.com.au
"From $1,688,910",1688910.0,"281 High St, West Ryde NSW 2018",West Ryde,0,1,3,Studio,https://www.realestate.com.au/property/west-ryde/studio-4,realestate.com.au
"Guide $2,052,771",2052771.0,"894 Church St, West Ryde NSW 2048",West Ryde,4,1,0,House,https://www.realestate.com.au/property/west-ryde/house-5,realestate.com.au
"$553,840",553840.0,"960 Railway St, West Ryde NSW 2554",West Ryde,4,4,2,Penthouse,https://www.realestate.com.au/property/west-ryde/penthouse-6,realestate.com.au
"$590,461 ONO",590461.0,"176 Edward St, West Ryde NSW 2247",West Ryde,0,1,3,Studio,https://www.rent.com.au/property/west-ryde/studio-7,rent.com.au
"$647,518",647518.0,"707 Pacific Highway, West Ryde NSW 2778",West Ryde,4,3,2,Apartment / Unit / Flat,https://www.realestate.com.au/property/west-ryde/apartment--unit--flat-8,realestate.com.au
"From $1,213,623",1213623.0,"342 George St, West Ryde NSW 2596",West Ryde,4,2,1,Townhouse,https://www.realestate.com.au/property/west-ryde/townhouse-9,realestate.com.au
"$964,486 - $1,129,732",964486.0,"180 Princes Highway, West Ryde NSW 2759",West Ryde,4,4,2,Apartment / Unit / Flat,https://www.realestate.com.au/property/west-ryde/apartment--unit--flat-10,realestate.com.au
"$2,454,461 - $2,723,234",2454461.0,"200 Albert St, West Ryde NSW 2351",West Ryde,2,1,0,Villa,https://www.realestate.com.au/property/west-ryde/villa-11,realestate.com.au
"$1,798,935",1798935.0,"889 The Boulevarde, West Ryde NSW 2825",West Ryde,1,2,0,Townhouse,https://www.realestate.com.au/property/west-ryde/townhouse-13,realestate.com.au
"From $1,520,905",1520905.0,"989 Market St, West Ryde NSW 2092",West Ryde,6,4,0,Penthouse,https://www.domain.com.au/property/west-ryde/penthouse-14,domain.com.au
"$2,141,808 - $2,312,617",2141808.0,"390 Beach Rd, West Ryde NSW 2274",West Ryde,0,1,3,Studio,https://www.realestate.com.au/property/west-ryde/studio-15,realestate.com.au
"$2,460,323 ONO",2460323.0,"517 The Boulevarde, West Ryde NSW 2905",West Ryde,3,3,0,Townhouse,https://www.realestate.com.au/property/west-ryde/townhouse-16,realestate.com.au
"Guide $2,320,096",2320096.0,"589 High St, West Ryde NSW 2670",West Ryde,2,2,3,House,https://www.realestate.com.au/property/west-ryde/house-17,realestate.com.au
"$1,215,621",1215621.0,"124 Church St, West Ryde NSW 2258",West Ryde,2,2,2,Apartment / Unit / Flat,https://www.domain.com.au/property/west-ryde/apartment--unit--flat-19,domain.com.au
"$1,956,746 ONO",1956746.0,"334 Market St, West Ryde NSW 2120",West Ryde,1,2,3,Villa,https://www.domain.com.au/property/west-ryde/villa-20,domain.com.au
"From $1,589,527",1589527.0,"599 The Boulevarde, West Ryde NSW 2747",West Ryde,0,1,0,Studio,https://www.realestate.com.au/property/west-ryde/studio-21,realestate.com.au
"Guide $958,860",958860.0,"234 Ocean Rd, West Ryde NSW 2177",West Ryde,2,3,1,House,https://www.domain.com.au/property/west-ryde/house-22,domain.com.au
"Guide $2,388,124",2388124.0,"819 Park Ave, West Ryde NSW 2016",West Ryde,3,2,4,Villa,https://www.realestateview.com.au/property/west-ryde/villa-23,realestateview.com.au
"$959,683 - $1,027,621",959683.0,"752 Church St, West Ryde NSW 2610",West Ryde,0,1,1,Studio,https://www.realestateview.com.au/property/west-ryde/studio-24,realestateview.com.au
