price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$3,592,122 - $3,749,754",3592122.0,"553 Pacific Highway, Collaroy NSW 2629",Collaroy,5,4,1,Penthouse,https://www.rent.com.au/property/collaroy/penthouse-0,rent.com.au
"$3,137,151",3137151.0,"736 The Boulevarde, Collaroy NSW 2102",Collaroy,3,3,1,Penthouse,https://www.realestateview.com.au/property/collaroy/penthouse-1,realestateview.com.au
"Guide $2,000,928",2000928.0,"336 King St, Collaroy NSW 2061",Collaroy,5,3,1,Penthouse,https://www.rent.com.au/property/collaroy/penthouse-2,rent.com.au
"$1,127,514 - $1,213,598",1127514.0,"915 Elizabeth St, Collaroy NSW 2010",Collaroy,1,1,1,Villa,https://www.realestateview.com.au/property/collaroy/villa-3,realestateview.com.au
"From $2,446,701",2446701.0,"336 Beach Rd, Collaroy NSW 2155",Collaroy,0,1,1,Studio,https://www.realestate.com.au/property/collaroy/studio-4,realestate.com.au
"Guide $3,689,211",3689211.0,"98 James St, Collaroy NSW 2246",Collaroy,2,3,1,House,https://www.domain.com.au/property/collaroy/house-5,domain.com.au
"From $1,341,445",1341445.0,"777 Victoria St, Collaroy NSW 2314",Collaroy,4,3,1,Penthouse,https://www.rent.com.au/property/collaroy/penthouse-6,rent.com.au
"$2,629,276 - $2,732,032",2629276.0,"78 Military Rd, Collaroy NSW 2267",Collaroy,0,1,0,Studio,https://www.rent.com.au/property/collaroy/studio-7,rent.com.au
"From $1,668,846",1668846.0,"42 Edward St, Collaroy NSW 2670",Collaroy,3,2,0,Penthouse,https://www.rent.com.au/property/collaroy/penthouse-9,rent.com.au
"Guide $3,726,082",3726082.0,"247 Princes Highway, Collaroy NSW 2844",Collaroy,0,1,3,Studio,https://www.realestate.com.au/property/collaroy/studio-11,realestate.com.au
"$1,542,928 ONO",1542928.0,"471 Elizabeth St, Collaroy NSW 2847",Collaroy,5,1,3,Apartment / Unit / Flat,https://www.domain.com.au/property/collaroy/apartment--unit--flat-12,domain.com.au
"$1,691,787 ONO",1691787.0,"752 Park Ave, Collaroy NSW 2008",Collaroy,2,2,1,House,https://www.realestateview.com.au/property/collaroy/house-13,realestateview.com.au
"Guide $3,592,188",3592188.0,"264 High St, Collaroy NSW 2801",Collaroy,1,1,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/collaroy/apartment--unit--flat-14,realestateview.com.au
"$1,689,591 ONO",1689591.0,"316 Market St, Collaroy NSW 2446",Collaroy,0,1,4,Studio,https://www.realestate.com.au/property/collaroy/studio-16,realestate.com.au
"$868,737",868737.0,"989 Beach Rd, Collaroy NSW 2723",Collaroy,1,2,2,Villa,https://www.domain.com.au/property/collaroy/villa-17,domain.com.au
"$2,268,929 ONO",2268929.0,"321 Park Ave, Collaroy NSW 2839",Collaroy,3,2,0,Villa,https://www.realestateview.com.au/property/collaroy/villa-18,realestateview.com.au
"$2,376,246 - $2,507,277",2376246.0,"825 High St, Collaroy NSW 2253",Collaroy,4,3,1,Apartment / Unit / Flat,https://www.rent.com.au/property/collaroy/apartment--unit--flat-21,rent.com.au
"$1,757,844 - $1,864,220",1757844.0,"593 Princes Highway, Collaroy NSW 2059",Collaroy,4,4,1,Penthouse,https://www.realestateview.com.au/property/collaroy/penthouse-22,realestateview.com.au
"From $2,496,136",2496136.0,"944 Queen St, Collaroy NSW 2055",Collaroy,3,2,3,Penthouse,https://www.domain.com.au/property/collaroy/penthouse-23,domain.com.au
"From $3,572,668",3572668.0,"820 The Boulevarde, Collaroy NSW 2861",Collaroy,2,2,2,Villa,https://www.realestate.com.au/property/collaroy/villa-24,realestate.com.au
