price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$1,791,317",1791317.0,"712 Princes Highway, Hornsby Heights NSW 2679",Hornsby Heights,4,1,0,House,https://www.realestateview.com.au/property/hornsby-heights/house-0,realestateview.com.au
"Guide $1,752,108",1752108.0,"724 William St, Hornsby Heights NSW 2404",Hornsby Heights,6,4,1,Penthouse,https://www.realestateview.com.au/property/hornsby-heights/penthouse-2,realestateview.com.au
"Guide $2,456,213",2456213.0,"94 Edward St, Hornsby Heights NSW 2505",Hornsby Heights,3,4,1,House,https://www.realestate.com.au/property/hornsby-heights/house-3,realestate.com.au
"$1,640,861 - $1,763,440",1640861.0,"448 James St, Hornsby Heights NSW 2050",Hornsby Heights,0,1,0,Studio,https://www.domain.com.au/property/hornsby-heights/studio-4,domain.com.au
"From $1,571,173",1571173.0,"335 The Boulevarde, Hornsby Heights NSW 2752",Hornsby Heights,5,4,2,House,https://www.realestateview.com.au/property/hornsby-heights/house-5,realestateview.com.au
"$1,950,558 ONO",1950558.0,"639 Ocean Rd, Hornsby Heights NSW 2616",Hornsby Heights,0,1,1,Studio,https://www.rent.com.au/property/hornsby-heights/studio-7,rent.com.au
"$1,646,266",1646266.0,"864 Pacific Highway, Hornsby Heights NSW 2527",Hornsby Heights,4,4,1,House,https://www.realestate.com.au/property/hornsby-heights/house-8,realestate.com.au
"From $809,445",809445.0,"203 Pacific Highway, Hornsby Heights NSW 2782",Hornsby Heights,6,3,1,Townhouse,https://www.realestateview.com.au/property/hornsby-heights/townhouse-10,realestateview.com.au
"$2,203,576 ONO",2203576.0,"654 Queen St, Hornsby Heights NSW 2141",Hornsby Heights,2,3,4,Townhouse,https://www.domain.com.au/property/hornsby-heights/townhouse-11,domain.com.au
"Guide $2,223,888",2223888.0,"714 George St, Hornsby Heights NSW 2917",Hornsby Heights,5,4,3,Penthouse,https://www.rent.com.au/property/hornsby-heights/penthouse-12,rent.com.au
"$2,228,378",2228378.0,"470 James St, Hornsby Heights NSW 2897",Hornsby Heights,3,3,2,Townhouse,https://www.rent.com.au/property/hornsby-heights/townhouse-14,rent.com.au
"Guide $2,384,700",2384700.0,"861 King St, Hornsby Heights NSW 2265",Hornsby Heights,3,3,2,Penthouse,https://www.rent.com.au/property/hornsby-heights/penthouse-15,rent.com.au
"$1,355,152 - $1,488,969",1355152.0,"683 Main St, Hornsby Heights NSW 2429",Hornsby Heights,2,2,1,House,https://www.realestate.com.au/property/hornsby-heights/house-16,realestate.com.au
"$1,552,520 - $1,759,538",1552520.0,"811 George St, Hornsby Heights NSW 2699",Hornsby Heights,1,1,0,Villa,https://www.rent.com.au/property/hornsby-heights/villa-17,rent.com.au
"Guide $2,092,956",2092956.0,"599 King St, Hornsby Heights NSW 2154",Hornsby Heights,3,3,3,Townhouse,https://www.rent.com.au/property/hornsby-heights/townhouse-18,rent.com.au
"$1,880,535 - $2,120,152",1880535.0,"452 Beach Rd, Hornsby Heights NSW 2211",Hornsby Heights,3,1,3,Apartment / Unit / Flat,https://www.domain.com.au/property/hornsby-heights/apartment--unit--flat-19,domain.com.au
"From $1,911,585",1911585.0,"224 William St, Hornsby Heights NSW 2813",Hornsby Heights,0,1,2,Studio,https://www.realestateview.com.au/property/hornsby-heights/studio-20,realestateview.com.au
"From $899,830",899830.0,"331 Main St, Hornsby Heights NSW 2606",Hornsby Heights,4,4,3,Penthouse,https://www.realestateview.com.au/property/hornsby-heights/penthouse-21,realestateview.com.au
"$652,482 ONO",652482.0,"241 Albert St, Hornsby Heights NSW 2564",Hornsby Heights,5,3,2,Penthouse,https://www.rent.com.au/property/hornsby-heights/penthouse-22,rent.com.au
"$1,846,229",1846229.0,"357 Park Ave, Hornsby Heights NSW 2330",Hornsby Heights,1,1,1,House,https://www.domain.com.au/property/hornsby-heights/house-23,domain.com.au
