price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"From $1,183,318",1183318.0,"171 Beach Rd, Pymble NSW 2351",Pymble,2,3,0,Apartment / Unit / Flat,https://www.rent.com.au/property/pymble/apartment--unit--flat-0,rent.com.au
"From $544,420",544420.0,"908 Pacific Highway, Pymble NSW 2801",Pymble,2,2,3,Apartment / Unit / Flat,https://www.rent.com.au/property/pymble/apartment--unit--flat-1,rent.com.au
"From $1,183,505",1183505.0,"325 Military Rd, Pymble NSW 2334",Pymble,1,2,0,Townhouse,https://www.domain.com.au/property/pymble/townhouse-2,domain.com.au
"$1,309,779",1309779.0,"363 Queen St, Pymble NSW 2510",Pymble,2,2,0,Apartment / Unit / Flat,https://www.rent.com.au/property/pymble/apartment--unit--flat-3,rent.com.au
"$2,439,472 - $2,725,798",2439472.0,"144 Beach Rd, Pymble NSW 2931",Pymble,0,1,1,Studio,https://www.realestate.com.au/property/pymble/studio-4,realestate.com.au
"$1,111,122 - $1,272,040",1111122.0,"914 William St, Pymble NSW 2381",Pymble,0,1,2,Studio,https://www.realestate.com.au/property/pymble/studio-5,realestate.com.au
"$844,941 - $1,107,131",844941.0,"263 George St, Pymble NSW 2066",Pymble,0,1,2,Studio,https://www.realestate.com.au/property/pymble/studio-6,realestate.com.au
"Guide $647,938",647938.0,"248 Park Ave, Pymble NSW 2012",Pymble,3,3,2,Penthouse,https://www.realestate.com.au/property/pymble/penthouse-8,realestate.com.au
"$587,736 ONO",587736.0,"752 Victoria St, Pymble NSW 2484",Pymble,2,2,1,House,https://www.domain.com.au/property/pymble/house-9,domain.com.au
"From $2,396,603",2396603.0,"482 King St, Pymble NSW 2362",Pymble,4,4,1,Townhouse,https://www.realestateview.com.au/property/pymble/townhouse-10,realestateview.com.au
"Guide $2,486,295",2486295.0,"367 Church St, Pymble NSW 2901",Pymble,1,2,2,Townhouse,https://www.domain.com.au/property/pymble/townhouse-12,domain.com.au
"$806,138 - $1,058,523",806138.0,"797 Park Ave, Pymble NSW 2255",Pymble,2,1,0,House,https://www.realestateview.com.au/property/pymble/house-13,realestateview.com.au
"$1,668,211",1668211.0,"706 Queen St, Pymble NSW 2433",Pymble,2,3,1,House,https://www.domain.com.au/property/pymble/house-14,domain.com.au
"From $1,242,744",1242744.0,"149 James St, Pymble NSW 2898",Pymble,3,3,1,Townhouse,https://www.domain.com.au/property/pymble/townhouse-15,domain.com.au
"$2,394,270",2394270.0,"604 Princes Highway, Pymble NSW 2894",Pymble,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/property/pymble/apartment--unit--flat-16,domain.com.au
"$561,568 ONO",561568.0,"755 Railway St, Pymble NSW 2741",Pymble,4,4,0,Apartment / Unit / Flat,https://www.domain.com.au/property/pymble/apartment--unit--flat-17,domain.com.au
"$1,837,678",1837678.0,"868 Ocean Rd, Pymble NSW 2868",Pymble,0,1,2,Studio,https://www.realestate.com.au/property/pymble/studio-18,realestate.com.au
"$2,399,661 ONO",2399661.0,"618 King St, Pymble NSW 2713",Pymble,0,1,2,Studio,https://www.domain.com.au/property/pymble/studio-19,domain.com.au
"$861,162 - $1,087,721",861162.0,"889 High St, Pymble NSW 2362",Pymble,0,1,1,Studio,https://www.realestate.com.au/property/pymble/studio-20,realestate.com.au
"$1,266,271 ONO",1266271.0,"879 Albert St, Pymble NSW 2938",Pymble,2,2,3,Apartment / Unit / Flat,https://www.realestate.com.au/property/pymble/apartment--unit--flat-21,realestate.com.au
"From $1,832,021",1832021.0,"60 Railway St, Pymble NSW 2043",Pymble,1,1,0,House,https://www.rent.com.au/property/pymble/house-22,rent.com.au
"$2,182,407 - $2,240,141",2182407.0,"493 Main St, Pymble NSW 2674",Pymble,3,2,1,Penthouse,https://www.domain.com.au/property/pymble/penthouse-24,domain.com.au
