price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"Guide $842,256",842256.0,"601 Main St, Bankstown NSW 2177",Bankstown,1,2,1,House,https://www.domain.com.au/property/bankstown/house-0,domain.com.au
"Guide $1,139,567",1139567.0,"942 Queen St, Bankstown NSW 2986",Bankstown,3,4,1,House,https://www.realestate.com.au/property/bankstown/house-3,realestate.com.au
"$1,177,961 - $1,309,786",1177961.0,"554 Military Rd, Bankstown NSW 2455",Bankstown,3,3,3,Villa,https://www.realestate.com.au/property/bankstown/villa-5,realestate.com.au
"From $592,304",592304.0,"278 Princes Highway, Bankstown NSW 2660",Bankstown,3,1,2,Villa,https://www.realestateview.com.au/property/bankstown/villa-7,realestateview.com.au
"$557,801 - $646,102",557801.0,"460 Pacific Highway, Bankstown NSW 2648",Bankstown,3,4,0,Penthouse,https://www.rent.com.au/property/bankstown/penthouse-8,rent.com.au
"$927,131 ONO",927131.0,"436 Elizabeth St, Bankstown NSW 2638",Bankstown,5,3,1,Penthouse,https://www.domain.com.au/property/bankstown/penthouse-9,domain.com.au
"$558,993 - $740,775",558993.0,"257 Albert St, Bankstown NSW 2303",Bankstown,3,2,2,House,https://www.realestate.com.au/property/bankstown/house-10,realestate.com.au
"$1,148,745 - $1,335,104",1148745.0,"470 Victoria St, Bankstown NSW 2553",Bankstown,2,3,0,Villa,https://www.rent.com.au/property/bankstown/villa-14,rent.com.au
"From $945,690",945690.0,"246 Military Rd, Bankstown NSW 2717",Bankstown,3,3,2,House,https://www.realestate.com.au/property/bankstown/house-15,realestate.com.au
"Guide $838,855",838855.0,"165 Elizabeth St, Bankstown NSW 2914",Bankstown,3,4,0,Penthouse,https://www.realestate.com.au/property/bankstown/penthouse-16,realestate.com.au
"Guide $1,100,245",1100245.0,"840 Victoria St, Bankstown NSW 2901",Bankstown,6,2,1,Apartment / Unit / Flat,https://www.rent.com.au/property/bankstown/apartment--unit--flat-20,rent.com.au
"Guide $579,299",579299.0,"221 Victoria St, Bankstown NSW 2102",Bankstown,5,3,1,Penthouse,https://www.realestateview.com.au/property/bankstown/penthouse-21,realestateview.com.au
"From $1,118,856",1118856.0,"947 The Boulevarde, Bankstown NSW 2353",Bankstown,2,2,2,Villa,https://www.rent.com.au/property/bankstown/villa-23,rent.com.au
