price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"Guide $1,814,424",1814424.0,"287 Market St, Concord West NSW 2919",Concord West,5,4,2,Penthouse,https://www.domain.com.au/property/concord-west/penthouse-0,domain.com.au
"$981,356",981356.0,"366 Queen St, Concord West NSW 2921",Concord West,6,3,1,Townhouse,https://www.realestateview.com.au/property/concord-west/townhouse-1,realestateview.com.au
"From $1,838,201",1838201.0,"461 Princes Highway, Concord West NSW 2307",Concord West,2,2,0,House,https://www.realestateview.com.au/property/concord-west/house-2,realestateview.com.au
"$1,831,988",1831988.0,"953 King St, Concord West NSW 2107",Concord West,4,3,1,Apartment / Unit / Flat,https://www.realestateview.com.au/property/concord-west/apartment--unit--flat-3,realestateview.com.au
"$1,110,445",1110445.0,"765 Park Ave, Concord West NSW 2804",Concord West,6,2,1,Penthouse,https://www.realestateview.com.au/property/concord-west/penthouse-4,realestateview.com.au
"$1,707,159 ONO",1707159.0,"368 Ocean Rd, Concord West NSW 2790",Concord West,1,2,1,House,https://www.realestateview.com.au/property/concord-west/house-5,realestateview.com.au
"$1,601,235 - $1,731,381",1601235.0,"848 Pacific Highway, Concord West NSW 2883",Concord West,2,3,0,Townhouse,https://www.rent.com.au/property/concord-west/townhouse-7,rent.com.au
"$2,402,036",2402036.0,"560 Pacific Highway, Concord West NSW 2662",Concord West,1,2,2,Villa,https://www.rent.com.au/property/concord-west/villa-8,rent.com.au
"From $803,370",803370.0,"155 Park Ave, Concord West NSW 2331",Concord West,4,2,2,Villa,https://www.realestateview.com.au/property/concord-west/villa-9,realestateview.com.au
"$1,699,144 ONO",1699144.0,"645 Albert St, Concord West NSW 2286",Concord West,6,4,0,Townhouse,https://www.realestateview.com.au/property/concord-west/townhouse-10,realestateview.com.au
"$1,861,728",1861728.0,"314 High St, Concord West NSW 2132",Concord West,2,1,0,House,https://www.realestate.com.au/property/concord-west/house-11,realestate.com.au
"$2,320,959",2320959.0,"185 Elizabeth St, Concord West NSW 2315",Concord West,0,1,0,Studio,https://www.domain.com.au/property/concord-west/studio-12,domain.com.au
"$1,378,425 ONO",1378425.0,"649 Edward St, Concord West NSW 2714",Concord West,3,2,0,Townhouse,https://www.domain.com.au/property/concord-west/townhouse-13,domain.com.au
"From $1,943,931",1943931.0,"222 The Boulevarde, Concord West NSW 2650",Concord West,3,3,0,Villa,https://www.domain.com.au/property/concord-west/villa-14,domain.com.au
"$1,876,289 - $2,030,063",1876289.0,"31 Edward St, Concord West NSW 2665",Concord West,3,3,2,Apartment / Unit / Flat,https://www.realestateview.com.au/property/concord-west/apartment--unit--flat-15,realestateview.com.au
"$1,339,880",1339880.0,"851 Victoria St, Concord West NSW 2598",Concord West,2,2,2,Apartment / Unit / Flat,https://www.domain.com.au/property/concord-west/apartment--unit--flat-17,domain.com.au
"Guide $648,699",648699.0,"389 Queen St, Concord West NSW 2957",Concord West,3,2,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/concord-west/apartment--unit--flat-18,realestateview.com.au
"$1,089,173 ONO",1089173.0,"336 Queen St, Concord West NSW 2216",Concord West,2,2,0,Townhouse,https://www.domain.com.au/property/concord-west/townhouse-19,domain.com.au
"$775,094 - $934,256",775094.0,"158 Victoria St, Concord West NSW 2724",Concord West,3,2,1,Apartment / Unit / Flat,https://www.realestate.com.au/property/concord-west/apartment--unit--flat-20,realestate.com.au
"$1,176,837",1176837.0,"925 Military Rd, Concord West NSW 2768",Concord West,5,4,2,House,https://www.realestateview.com.au/property/concord-west/house-21,realestateview.com.au
"$822,665 - $1,016,583",822665.0,"26 The Boulevarde, Concord West NSW 2588",Concord West,3,1,1,Villa,https://www.rent.com.au/property/concord-west/villa-22,rent.com.au
"$2,491,631 ONO",2491631.0,"734 Albert St, Concord West NSW 2741",Concord West,5,1,2,Townhouse,https://www.domain.com.au/property/concord-west/townhouse-23,domain.com.au
"$796,768 - $894,003",796768.0,"472 Princes Highway, Concord West NSW 2938",Concord West,3,4,0,Apartment / Unit / Flat,https://www.rent.com.au/property/concord-west/apartment--unit--flat-24,rent.com.au
