price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"Guide $1,025,484",1025484.0,"408 Military Rd, Lethbridge Park NSW 2498",Lethbridge Park,4,1,2,Villa,https://www.realestate.com.au/property/lethbridge-park/villa-0,realestate.com.au
"$1,604,586 - $1,904,186",1604586.0,"686 Church St, Lethbridge Park NSW 2367",Lethbridge Park,3,2,3,Townhouse,https://www.rent.com.au/property/lethbridge-park/townhouse-1,rent.com.au
"Guide $2,298,258",2298258.0,"872 High St, Lethbridge Park NSW 2497",Lethbridge Park,4,1,1,Apartment / Unit / Flat,https://www.rent.com.au/property/lethbridge-park/apartment--unit--flat-2,rent.com.au
"$1,497,025 - $1,691,366",1497025.0,"912 Military Rd, Lethbridge Park NSW 2162",Lethbridge Park,6,2,0,Penthouse,https://www.realestate.com.au/property/lethbridge-park/penthouse-3,realestate.com.au
"From $2,037,223",2037223.0,"347 James St, Lethbridge Park NSW 2005",Lethbridge Park,3,3,3,Apartment / Unit / Flat,https://www.realestate.com.au/property/lethbridge-park/apartment--unit--flat-4,realestate.com.au
"$1,471,655 - $1,728,536",1471655.0,"247 High St, Lethbridge Park NSW 2816",Lethbridge Park,0,1,3,Studio,https://www.domain.com.au/property/lethbridge-park/studio-5,domain.com.au
"Guide $1,348,652",1348652.0,"382 Albert St, Lethbridge Park NSW 2717",Lethbridge Park,6,3,0,Penthouse,https://www.rent.com.au/property/lethbridge-park/penthouse-6,rent.com.au
"$825,975 - $1,063,332",825975.0,"201 Ocean Rd, Lethbridge Park NSW 2975",Lethbridge Park,2,3,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/lethbridge-park/apartment--unit--flat-7,realestateview.com.au
"From $542,843",542843.0,"84 Ocean Rd, Lethbridge Park NSW 2617",Lethbridge Park,3,3,1,Penthouse,https://www.domain.com.au/property/lethbridge-park/penthouse-8,domain.com.au
"$1,311,391 - $1,388,782",1311391.0,"296 Main St, Lethbridge Park NSW 2634",Lethbridge Park,4,2,0,Penthouse,https://www.realestate.com.au/property/lethbridge-park/penthouse-10,realestate.com.au
"$1,137,909",1137909.0,"448 Princes Highway, Lethbridge Park NSW 2687",Lethbridge Park,4,4,0,Villa,https://www.domain.com.au/property/lethbridge-park/villa-11,domain.com.au
"From $849,500",849500.0,"74 Market St, Lethbridge Park NSW 2139",Lethbridge Park,0,1,1,Studio,https://www.realestateview.com.au/property/lethbridge-park/studio-12,realestateview.com.au
"$1,123,534 ONO",1123534.0,"166 Church St, Lethbridge Park NSW 2706",Lethbridge Park,2,3,0,House,https://www.realestate.com.au/property/lethbridge-park/house-14,realestate.com.au
"$1,464,770 - $1,751,427",1464770.0,"246 Church St, Lethbridge Park NSW 2063",Lethbridge Park,4,1,0,Townhouse,https://www.rent.com.au/property/lethbridge-park/townhouse-15,rent.com.au
"$1,235,849 - $1,321,776",1235849.0,"853 Military Rd, Lethbridge Park NSW 2013",Lethbridge Park,4,1,1,House,https://www.realestate.com.au/property/lethbridge-park/house-16,realestate.com.au
"$1,768,013",1768013.0,"142 Ocean Rd, Lethbridge Park NSW 2565",Lethbridge Park,0,1,3,Studio,https://www.realestateview.com.au/property/lethbridge-park/studio-17,realestateview.com.au
"Guide $1,188,947",1188947.0,"510 Beach Rd, Lethbridge Park NSW 2608",Lethbridge Park,0,1,0,Studio,https://www.realestate.com.au/property/lethbridge-park/studio-18,realestate.com.au
"$1,877,621 - $2,020,344",1877621.0,"523 Ocean Rd, Lethbridge Park NSW 2803",Lethbridge Park,2,1,1,House,https://www.realestateview.com.au/property/lethbridge-park/house-19,realestateview.com.au
"Guide $2,134,132",2134132.0,"408 King St, Lethbridge Park NSW 2557",Lethbridge Park,0,1,1,Studio,https://www.realestateview.com.au/property/lethbridge-park/studio-22,realestateview.com.au
"From $1,477,889",1477889.0,"762 Queen St, Lethbridge Park NSW 2256",Lethbridge Park,4,4,2,Penthouse,https://www.realestateview.com.au/property/lethbridge-park/penthouse-23,realestateview.com.au
"Guide $2,427,883",2427883.0,"258 Princes Highway, Lethbridge Park NSW 2089",Lethbridge Park,0,1,3,Studio,https://www.domain.com.au/property/lethbridge-park/studio-24,domain.com.au
