price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"Guide $600,545",600545.0,"533 Princes Highway, Marrickville NSW 2690",Marrickville,3,1,2,Villa,https://www.realestateview.com.au/property/marrickville/villa-0,realestateview.com.au
"Guide $566,033",566033.0,"907 High St, Marrickville NSW 2111",Marrickville,5,3,1,Penthouse,https://www.domain.com.au/property/marrickville/penthouse-1,domain.com.au
"$2,336,983 - $2,410,979",2336983.0,"760 George St, Marrickville NSW 2042",Marrickville,3,2,2,Villa,https://www.realestate.com.au/property/marrickville/villa-2,realestate.com.au
"Guide $2,245,533",2245533.0,"503 James St, Marrickville NSW 2545",Marrickville,2,2,1,Apartment / Unit / Flat,https://www.realestateview.com.au/property/marrickville/apartment--unit--flat-3,realestateview.com.au
"Guide $1,386,360",1386360.0,"303 The Boulevarde, Marrickville NSW 2082",Marrickville,5,3,2,Penthouse,https://www.rent.com.au/property/marrickville/penthouse-4,rent.com.au
"$2,256,519 ONO",2256519.0,"775 Queen St, Marrickville NSW 2581",Marrickville,0,1,1,Studio,https://www.domain.com.au/property/marrickville/studio-5,domain.com.au
"$2,365,395 - $2,627,245",2365395.0,"851 Ocean Rd, Marrickville NSW 2276",Marrickville,4,2,1,Townhouse,https://www.realestate.com.au/property/marrickville/townhouse-6,realestate.com.au
"Guide $662,359",662359.0,"367 The Boulevarde, Marrickville NSW 2396",Marrickville,1,2,2,Apartment / Unit / Flat,https://www.realestateview.com.au/property/marrickville/apartment--unit--flat-7,realestateview.com.au
"Guide $1,638,597",1638597.0,"41 Military Rd, Marrickville NSW 2055",Marrickville,1,2,1,Apartment / Unit / Flat,https://www.rent.com.au/property/marrickville/apartment--unit--flat-8,rent.com.au
"From $1,343,388",1343388.0,"908 Pacific Highway, Marrickville NSW 2097",Marrickville,2,2,2,House,https://www.domain.com.au/property/marrickville/house-9,domain.com.au
"$2,309,429 ONO",2309429.0,"989 Church St, Marrickville NSW 2246",Marrickville,1,2,0,Townhouse,https://www.domain.com.au/property/marrickville/townhouse-10,domain.com.au
"$1,343,854 ONO",1343854.0,"552 George St, Marrickville NSW 2520",Marrickville,0,1,3,Studio,https://www.realestateview.com.au/property/marrickville/studio-11,realestateview.com.au
"Guide $1,114,189",1114189.0,"94 Princes Highway, Marrickville NSW 2800",Marrickville,3,3,0,House,https://www.domain.com.au/property/marrickville/house-12,domain.com.au
"From $796,809",796809.0,"959 Park Ave, Marrickville NSW 2730",Marrickville,1,1,0,Apartment / Unit / Flat,https://www.realestate.com.au/property/marrickville/apartment--unit--flat-13,realestate.com.au
"Guide $835,926",835926.0,"336 Beach Rd, Marrickville NSW 2157",Marrickville,1,2,3,Townhouse,https://www.realestateview.com.au/property/marrickville/townhouse-14,realestateview.com.au
"From $1,237,074",1237074.0,"709 King St, Marrickville NSW 2479",Marrickville,3,2,1,Penthouse,https://www.realestateview.com.au/property/marrickville/penthouse-15,realestateview.com.au
"From $1,625,003",1625003.0,"552 George St, Marrickville NSW 2163",Marrickville,5,1,0,House,https://www.domain.com.au/property/marrickville/house-16,domain.com.au
"Guide $1,083,851",1083851.0,"173 Ocean Rd, Marrickville NSW 2777",Marrickville,0,1,2,Studio,https://www.realestateview.com.au/property/marrickville/studio-17,realestateview.com.au
"Guide $930,129",930129.0,"78 High St, Marrickville NSW 2928",Marrickville,2,2,4,Apartment / Unit / Flat,https://www.realestate.com.au/property/marrickville/apartment--unit--flat-19,realestate.com.au
"$969,612 - $1,080,368",969612.0,"896 Victoria St, Marrickville NSW 2973",Marrickville,4,2,1,Penthouse,https://www.rent.com.au/property/marrickville/penthouse-20,rent.com.au
"$2,072,640 ONO",2072640.0,"112 Park Ave, Marrickville NSW 2368",Marrickville,1,1,2,Townhouse,https://www.realestate.com.au/property/marrickville/townhouse-22,realestate.com.au
"$578,033 ONO",578033.0,"430 The Boulevarde, Marrickville NSW 2962",Marrickville,2,1,0,House,https://www.realestate.com.au/property/marrickville/house-23,realestate.com.au
"$2,359,736",2359736.0,"437 High St, Marrickville NSW 2161",Marrickville,4,4,3,Penthouse,https://www.realestateview.com.au/property/marrickville/penthouse-24,realestateview.com.au
