price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$2,248,597 ONO",2248597.0,"774 Pacific Highway, Carlingford NSW 2402",Carlingford,2,3,1,Townhouse,https://www.realestate.com.au/property/carlingford/townhouse-0,realestate.com.au
"From $1,388,142",1388142.0,"844 Elizabeth St, Carlingford NSW 2011",Carlingford,3,3,0,Townhouse,https://www.realestateview.com.au/property/carlingford/townhouse-2,realestateview.com.au
"$1,116,463 - $1,277,326",1116463.0,"641 Ocean Rd, Carlingford NSW 2509",Carlingford,6,2,0,Penthouse,https://www.realestateview.com.au/property/carlingford/penthouse-3,realestateview.com.au
"From $633,617",633617.0,"777 Church St, Carlingford NSW 2593",Carlingford,3,3,0,Penthouse,https://www.realestate.com.au/property/carlingford/penthouse-4,realestate.com.au
"$1,672,606 ONO",1672606.0,"48 The Boulevarde, Carlingford NSW 2379",Carlingford,4,1,1,Townhouse,https://www.domain.com.au/property/carlingford/townhouse-5,domain.com.au
"$1,238,995",1238995.0,"762 The Boulevarde, Carlingford NSW 2324",Carlingford,5,3,1,Townhouse,https://www.realestate.com.au/property/carlingford/townhouse-6,realestate.com.au
"$2,289,408 ONO",2289408.0,"230 Church St, Carlingford NSW 2408",Carlingford,2,2,1,Townhouse,https://www.realestate.com.au/property/carlingford/townhouse-7,realestate.com.au
"Guide $2,183,670",2183670.0,"422 Military Rd, Carlingford NSW 2776",Carlingford,1,1,1,Villa,https://www.realestate.com.au/property/carlingford/villa-9,realestate.com.au
"From $767,401",767401.0,"859 Railway St, Carlingford NSW 2003",Carlingford,2,1,1,House,https://www.realestate.com.au/property/carlingford/house-10,realestate.com.au
"From $1,163,399",1163399.0,"738 Pacific Highway, Carlingford NSW 2269",Carlingford,4,1,1,Villa,https://www.rent.com.au/property/carlingford/villa-11,rent.com.au
"$2,443,434",2443434.0,"167 Church St, Carlingford NSW 2950",Carlingford,4,3,1,Villa,https://www.realestate.com.au/property/carlingford/villa-12,realestate.com.au
"$1,386,091 - $1,668,654",1386091.0,"406 Beach Rd, Carlingford NSW 2085",Carlingford,1,1,1,Apartment / Unit / Flat,https://www.realestateview.com.au/property/carlingford/apartment--unit--flat-13,realestateview.com.au
"$2,341,419 ONO",2341419.0,"206 James St, Carlingford NSW 2107",Carlingford,3,4,1,Penthouse,https://www.rent.com.au/property/carlingford/penthouse-14,rent.com.au
"From $2,133,115",2133115.0,"946 Albert St, Carlingford NSW 2301",Carlingford,3,1,4,Villa,https://www.domain.com.au/property/carlingford/villa-15,domain.com.au
"$1,938,815",1938815.0,"59 Park Ave, Carlingford NSW 2514",Carlingford,3,1,2,Apartment / Unit / Flat,https://www.realestate.com.au/property/carlingford/apartment--unit--flat-16,realestate.com.au
"$1,071,247 - $1,368,194",1071247.0,"311 Edward St, Carlingford NSW 2688",Carlingford,3,2,1,Villa,https://www.realestateview.com.au/property/carlingford/villa-17,realestateview.com.au
"$1,794,683",1794683.0,"851 King St, Carlingford NSW 2928",Carlingford,4,4,0,Townhouse,https://www.realestate.com.au/property/carlingford/townhouse-18,realestate.com.au
"$782,417 - $1,075,579",782417.0,"193 Main St, Carlingford NSW 2482",Carlingford,1,2,0,Apartment / Unit / Flat,https://www.realestate.com.au/property/carlingford/apartment--unit--flat-19,realestate.com.au
"$875,313 ONO",875313.0,"263 James St, Carlingford NSW 2945",Carlingford,2,3,2,Villa,https://www.domain.com.au/property/carlingford/villa-20,domain.com.au
"Guide $1,548,737",1548737.0,"805 Edward St, Carlingford NSW 2039",Carlingford,3,3,2,Villa,https://www.rent.com.au/property/carlingford/villa-21,rent.com.au
"$2,482,332",2482332.0,"996 George St, Carlingford NSW 2349",Carlingford,2,3,1,Villa,https://www.rent.com.au/property/carlingford/villa-22,rent.com.au
"From $1,672,655",1672655.0,"351 Beach Rd, Carlingford NSW 2170",Carlingford,2,1,0,Apartment / Unit / Flat,https://www.rent.com.au/property/carlingford/apartment--unit--flat-23,rent.com.au
