price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$1,380,925 - $1,466,753",1380925.0,"392 Main St, Clontarf NSW 2439",Clontarf,4,3,1,House,https://www.realestate.com.au/property/clontarf/house-0,realestate.com.au
"$1,733,941 ONO",1733941.0,"502 Military Rd, Clontarf NSW 2175",Clontarf,2,1,1,Villa,https://www.domain.com.au/property/clontarf/villa-1,domain.com.au
"From $718,136",718136.0,"304 William St, Clontarf NSW 2678",Clontarf,1,1,0,Townhouse,https://www.rent.com.au/property/clontarf/townhouse-3,rent.com.au
"Guide $1,347,351",1347351.0,"256 Elizabeth St, Clontarf NSW 2204",Clontarf,2,1,0,Townhouse,https://www.realestateview.com.au/property/clontarf/townhouse-4,realestateview.com.au
"$1,177,185 - $1,376,600",1177185.0,"910 George St, Clontarf NSW 2902",Clontarf,5,2,3,Penthouse,https://www.domain.com.au/property/clontarf/penthouse-5,domain.com.au
"$1,164,155 ONO",1164155.0,"873 Princes Highway, Clontarf NSW 2834",Clontarf,6,3,2,Penthouse,https://www.domain.com.au/property/clontarf/penthouse-6,domain.com.au
"Guide $1,716,386",1716386.0,"910 Elizabeth St, Clontarf NSW 2407",Clontarf,2,2,1,Townhouse,https://www.rent.com.au/property/clontarf/townhouse-7,rent.com.au
"$616,985 - $899,184",616985.0,"796 Military Rd, Clontarf NSW 2607",Clontarf,4,4,0,Penthouse,https://www.rent.com.au/property/clontarf/penthouse-8,rent.com.au
"$2,287,801 - $2,412,606",2287801.0,"304 Railway St, Clontarf NSW 2523",Clontarf,5,3,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/clontarf/apartment--unit--flat-9,realestateview.com.au
"$2,258,642 - $2,320,346",2258642.0,"95 Market St, Clontarf NSW 2818",Clontarf,0,1,3,Studio,https://www.realestate.com.au/property/clontarf/studio-10,realestate.com.au
"From $1,467,974",1467974.0,"927 High St, Clontarf NSW 2431",Clontarf,4,4,0,Villa,https://www.domain.com.au/property/clontarf/villa-11,domain.com.au
"$1,676,889",1676889.0,"527 Pacific Highway, Clontarf NSW 2054",Clontarf,0,1,0,Studio,https://www.realestate.com.au/property/clontarf/studio-12,realestate.com.au
"$1,026,109 - $1,194,398",1026109.0,"809 Park Ave, Clontarf NSW 2428",Clontarf,3,2,1,Penthouse,https://www.rent.com.au/property/clontarf/penthouse-13,rent.com.au
"From $980,453",980453.0,"898 Railway St, Clontarf NSW 2291",Clontarf,4,1,3,Townhouse,https://www.rent.com.au/property/clontarf/townhouse-14,rent.com.au
"From $599,734",599734.0,"781 Edward St, Clontarf NSW 2455",Clontarf,4,2,2,Villa,https://www.rent.com.au/property/clontarf/villa-15,rent.com.au
"$2,037,135 - $2,305,318",2037135.0,"351 Market St, Clontarf NSW 2140",Clontarf,2,2,0,House,https://www.rent.com.au/property/clontarf/house-16,rent.com.au
"Guide $2,015,050",2015050.0,"504 Victoria St, Clontarf NSW 2468",Clontarf,0,1,1,Studio,https://www.rent.com.au/property/clontarf/studio-17,rent.com.au
"Guide $559,272",559272.0,"986 Albert St, Clontarf NSW 2441",Clontarf,4,4,1,Apartment / Unit / Flat,https://www.realestateview.com.au/property/clontarf/apartment--unit--flat-19,realestateview.com.au
"$1,068,023 ONO",1068023.0,"125 Church St, Clontarf NSW 2668",Clontarf,0,1,1,Studio,https://www.realestateview.com.au/property/clontarf/studio-20,realestateview.com.au
"Guide $2,143,434",2143434.0,"621 Albert St, Clontarf NSW 2055",Clontarf,3,4,2,Townhouse,https://www.realestate.com.au/property/clontarf/townhouse-22,realestate.com.au
"$1,126,385 - $1,204,596",1126385.0,"394 Main St, Clontarf NSW 2167",Clontarf,2,2,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/clontarf/apartment--unit--flat-23,realestateview.com.au
"$1,058,445",1058445.0,"167 Victoria St, Clontarf NSW 2161",Clontarf,4,4,2,Apartment / Unit / Flat,https://www.rent.com.au/property/clontarf/apartment--unit--flat-24,rent.com.au
