price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$811,995 - $967,875",811995.0,"876 Queen St, North Parramatta NSW 2025",North Parramatta,0,1,1,Studio,https://www.realestate.com.au/property/north-parramatta/studio-0,realestate.com.au
"$743,683 ONO",743683.0,"177 High St, North Parramatta NSW 2130",North Parramatta,4,4,3,Townhouse,https://www.domain.com.au/property/north-parramatta/townhouse-2,domain.com.au
"From $2,155,898",2155898.0,"220 The Boulevarde, North Parramatta NSW 2913",North Parramatta,0,1,1,Studio,https://www.domain.com.au/property/north-parramatta/studio-3,domain.com.au
"$856,477",856477.0,"179 Railway St, North Parramatta NSW 2487",North Parramatta,3,3,1,Townhouse,https://www.rent.com.au/property/north-parramatta/townhouse-4,rent.com.au
"Guide $928,861",928861.0,"142 James St, North Parramatta NSW 2829",North Parramatta,1,2,3,House,https://www.domain.com.au/property/north-parramatta/house-5,domain.com.au
"Guide $1,694,332",1694332.0,"628 Albert St, North Parramatta NSW 2713",North Parramatta,0,1,1,Studio,https://www.domain.com.au/property/north-parramatta/studio-7,domain.com.au
"From $1,433,088",1433088.0,"124 Pacific Highway, North Parramatta NSW 2665",North Parramatta,3,1,4,House,https://www.rent.com.au/property/north-parramatta/house-8,rent.com.au
"Guide $1,303,136",1303136.0,"78 Edward St, North Parramatta NSW 2153",North Parramatta,5,3,0,Penthouse,https://www.realestateview.com.au/property/north-parramatta/penthouse-10,realestateview.com.au
"From $517,024",517024.0,"250 Beach Rd, North Parramatta NSW 2183",North Parramatta,2,1,1,House,https://www.domain.com.au/property/north-parramatta/house-11,domain.com.au
"$1,747,244 ONO",1747244.0,"507 Military Rd, North Parramatta NSW 2640",North Parramatta,3,4,1,Townhouse,https://www.realestate.com.au/property/north-parramatta/townhouse-12,realestate.com.au
"From $1,249,469",1249469.0,"633 Market St, North Parramatta NSW 2607",North Parramatta,3,3,1,House,https://www.realestateview.com.au/property/north-parramatta/house-13,realestateview.com.au
"$1,707,658 ONO",1707658.0,"58 George St, North Parramatta NSW 2298",North Parramatta,6,4,0,Penthouse,https://www.realestate.com.au/property/north-parramatta/penthouse-14,realestate.com.au
"$1,944,007",1944007.0,"148 Pacific Highway, North Parramatta NSW 2691",North Parramatta,5,4,2,Penthouse,https://www.realestateview.com.au/property/north-parramatta/penthouse-15,realestateview.com.au
"From $1,616,363",1616363.0,"235 High St, North Parramatta NSW 2627",North Parramatta,2,3,1,Townhouse,https://www.realestate.com.au/property/north-parramatta/townhouse-16,realestate.com.au
"From $2,377,542",2377542.0,"581 James St, North Parramatta NSW 2358",North Parramatta,2,3,2,Apartment / Unit / Flat,https://www.domain.com.au/property/north-parramatta/apartment--unit--flat-17,domain.com.au
"Guide $2,423,884",2423884.0,"847 Princes Highway, North Parramatta NSW 2802",North Parramatta,1,1,0,Townhouse,https://www.realestateview.com.au/property/north-parramatta/townhouse-18,realestateview.com.au
"$703,502 - $928,679",703502.0,"174 William St, North Parramatta NSW 2327",North Parramatta,3,3,0,House,https://www.domain.com.au/property/north-parramatta/house-19,domain.com.au
"Guide $549,938",549938.0,"658 George St, North Parramatta NSW 2470",North Parramatta,2,2,1,Villa,https://www.realestateview.com.au/property/north-parramatta/villa-20,realestateview.com.au
"$1,757,724 - $1,846,011",1757724.0,"564 Beach Rd, North Parramatta NSW 2220",North Parramatta,5,2,3,Penthouse,https://www.domain.com.au/property/north-parramatta/penthouse-21,domain.com.au
"Guide $1,122,379",1122379.0,"959 Queen St, North Parramatta NSW 2941",North Parramatta,5,2,3,Penthouse,https://www.realestate.com.au/property/north-parramatta/penthouse-23,realestate.com.au
"From $1,362,721",1362721.0,"843 William St, North Parramatta NSW 2784",North Parramatta,3,2,0,Apartment / Unit / Flat,https://www.domain.com.au/property/north-parramatta/apartment--unit--flat-24,domain.com.au
