price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$2,092,734",2092734.0,"756 Albert St, Cherrybrook NSW 2774",Cherrybrook,4,4,2,Penthouse,https://www.realestate.com.au/property/cherrybrook/penthouse-0,realestate.com.au
"Guide $2,057,449",2057449.0,"733 William St, Cherrybrook NSW 2203",Cherrybrook,3,3,3,Penthouse,https://www.realestate.com.au/property/cherrybrook/penthouse-1,realestate.com.au
"$1,579,603 - $1,796,427",1579603.0,"863 Military Rd, Cherrybrook NSW 2628",Cherrybrook,0,1,3,Studio,https://www.realestateview.com.au/property/cherrybrook/studio-3,realestateview.com.au
"From $2,229,508",2229508.0,"962 Pacific Highway, Cherrybrook NSW 2252",Cherrybrook,4,4,1,House,https://www.domain.com.au/property/cherrybrook/house-4,domain.com.au
"From $2,029,596",2029596.0,"609 Elizabeth St, Cherrybrook NSW 2992",Cherrybrook,0,1,1,Studio,https://www.realestateview.com.au/property/cherrybrook/studio-5,realestateview.com.au
"From $764,688",764688.0,"425 Elizabeth St, Cherrybrook NSW 2348",Cherrybrook,2,1,0,Townhouse,https://www.realestateview.com.au/property/cherrybrook/townhouse-6,realestateview.com.au
"Guide $713,706",713706.0,"978 Edward St, Cherrybrook NSW 2747",Cherrybrook,0,1,3,Studio,https://www.realestateview.com.au/property/cherrybrook/studio-7,realestateview.com.au
"$2,285,503 ONO",2285503.0,"496 Pacific Highway, Cherrybrook NSW 2666",Cherrybrook,1,2,1,Townhouse,https://www.realestateview.com.au/property/cherrybrook/townhouse-8,realestateview.com.au
"$2,379,810",2379810.0,"493 Edward St, Cherrybrook NSW 2378",Cherrybrook,0,1,0,Studio,https://www.rent.com.au/property/cherrybrook/studio-9,rent.com.au
"Guide $2,013,991",2013991.0,"222 Main St, Cherrybrook NSW 2470",Cherrybrook,2,1,2,Townhouse,https://www.realestate.com.au/property/cherrybrook/townhouse-10,realestate.com.au
"From $1,346,623",1346623.0,"61 James St, Cherrybrook NSW 2128",Cherrybrook,0,1,3,Studio,https://www.realestateview.com.au/property/cherrybrook/studio-11,realestateview.com.au
"$1,837,100 - $2,051,130",1837100.0,"609 George St, Cherrybrook NSW 2003",Cherrybrook,1,1,0,Villa,https://www.rent.com.au/property/cherrybrook/villa-12,rent.com.au
"From $1,657,542",1657542.0,"980 Church St, Cherrybrook NSW 2551",Cherrybrook,0,1,2,Studio,https://www.domain.com.au/property/cherrybrook/studio-13,domain.com.au
"$1,542,437",1542437.0,"904 Park Ave, Cherrybrook NSW 2547",Cherrybrook,4,3,0,Apartment / Unit / Flat,https://www.realestateview.com.au/property/cherrybrook/apartment--unit--flat-15,realestateview.com.au
"$1,831,860 - $2,015,588",1831860.0,"253 Victoria St, Cherrybrook NSW 2277",Cherrybrook,0,1,2,Studio,https://www.realestate.com.au/property/cherrybrook/studio-16,realestate.com.au
"$2,345,177",2345177.0,"211 Princes Highway, Cherrybrook NSW 2070",Cherrybrook,2,1,1,House,https://www.rent.com.au/property/cherrybrook/house-17,rent.com.au
"$2,499,966",2499966.0,"109 Princes Highway, Cherrybrook NSW 2220",Cherrybrook,1,1,2,House,https://www.rent.com.au/property/cherrybrook/house-18,rent.com.au
"$707,088 ONO",707088.0,"968 Pacific Highway, Cherrybrook NSW 2864",Cherrybrook,0,1,2,Studio,https://www.realestate.com.au/property/cherrybrook/studio-19,realestate.com.au
"Guide $2,419,374",2419374.0,"188 James St, Cherrybrook NSW 2540",Cherrybrook,2,1,4,Apartment / Unit / Flat,https://www.rent.com.au/property/cherrybrook/apartment--unit--flat-20,rent.com.au
"$819,681",819681.0,"500 Victoria St, Cherrybrook NSW 2283",Cherrybrook,5,4,1,Penthouse,https://www.realestateview.com.au/property/cherrybrook/penthouse-21,realestateview.com.au
"$1,200,686 - $1,393,069",1200686.0,"348 Elizabeth St, Cherrybrook NSW 2383",Cherrybrook,4,2,2,Townhouse,https://www.realestate.com.au/property/cherrybrook/townhouse-22,realestate.com.au
"From $1,894,750",1894750.0,"942 James St, Cherrybrook NSW 2366",Cherrybrook,3,3,3,House,https://www.rent.com.au/property/cherrybrook/house-24,rent.com.au
