price,price_numeric,address,suburb,bedrooms,bathrooms,parking,property_type,link,source
"$546,764 - $666,839",546764.0,"593 Main St, Fairfield East NSW 2713",Fairfield East,2,1,1,Townhouse,https://www.domain.com.au/property/fairfield-east/townhouse-0,domain.com.au
"$1,871,006",1871006.0,"616 Elizabeth St, Fairfield East NSW 2549",Fairfield East,6,2,0,Penthouse,https://www.domain.com.au/property/fairfield-east/penthouse-2,domain.com.au
"Guide $756,997",756997.0,"38 Park Ave, Fairfield East NSW 2923",Fairfield East,0,1,1,Studio,https://www.realestateview.com.au/property/fairfield-east/studio-3,realestateview.com.au
"$1,858,669",1858669.0,"635 Main St, Fairfield East NSW 2504",Fairfield East,4,3,3,Villa,https://www.rent.com.au/property/fairfield-east/villa-5,rent.com.au
"$1,865,047 ONO",1865047.0,"731 Albert St, Fairfield East NSW 2132",Fairfield East,1,1,3,Villa,https://www.rent.com.au/property/fairfield-east/villa-6,rent.com.au
"From $2,310,031",2310031.0,"67 Princes Highway, Fairfield East NSW 2162",Fairfield East,5,4,3,Penthouse,https://www.rent.com.au/property/fairfield-east/penthouse-7,rent.com.au
"$550,379",550379.0,"373 Military Rd, Fairfield East NSW 2983",Fairfield East,3,4,0,House,https://www.realestateview.com.au/property/fairfield-east/house-8,realestateview.com.au
"Guide $2,045,550",2045550.0,"45 James St, Fairfield East NSW 2689",Fairfield East,3,2,0,Apartment / Unit / Flat,https://www.realestate.com.au/property/fairfield-east/apartment--unit--flat-9,realestate.com.au
"From $1,527,962",1527962.0,"809 James St, Fairfield East NSW 2063",Fairfield East,5,3,1,Villa,https://www.realestate.com.au/property/fairfield-east/villa-11,realestate.com.au
"From $2,034,375",2034375.0,"986 Beach Rd, Fairfield East NSW 2395",Fairfield East,0,1,0,Studio,https://www.realestate.com.au/property/fairfield-east/studio-13,realestate.com.au
"$2,374,970 ONO",2374970.0,"695 Military Rd, Fairfield East NSW 2156",Fairfield East,4,4,0,Villa,https://www.rent.com.au/property/fairfield-east/villa-14,rent.com.au
"$2,420,155",2420155.0,"26 Victoria St, Fairfield East NSW 2179",Fairfield East,3,1,0,Townhouse,https://www.domain.com.au/property/fairfield-east/townhouse-15,domain.com.au
"$542,248 - $718,476",542248.0,"575 Queen St, Fairfield East NSW 2714",Fairfield East,3,3,0,Villa,https://www.domain.com.au/property/fairfield-east/villa-16,domain.com.au
"$1,386,016",1386016.0,"977 Church St, Fairfield East NSW 2589",Fairfield East,3,3,1,House,https://www.domain.com.au/property/fairfield-east/house-17,domain.com.au
"$774,778",774778.0,"276 Market St, Fairfield East NSW 2559",Fairfield East,5,4,1,Penthouse,https://www.rent.com.au/property/fairfield-east/penthouse-18,rent.com.au
"Guide $920,952",920952.0,"576 Main St, Fairfield East NSW 2318",Fairfield East,4,2,0,Villa,https://www.realestateview.com.au/property/fairfield-east/villa-19,realestateview.com.au
"$1,765,982",1765982.0,"863 Albert St, Fairfield East NSW 2058",Fairfield East,0,1,0,Studio,https://www.rent.com.au/property/fairfield-east/studio-20,rent.com.au
"$1,492,580 ONO",1492580.0,"298 Park Ave, Fairfield East NSW 2259",Fairfield East,3,4,0,Apartment / Unit / Flat,https://www.rent.com.au/property/fairfield-east/apartment--unit--flat-21,rent.com.au
"$1,147,837 - $1,344,391",1147837.0,"889 James St, Fairfield East NSW 2373",Fairfield East,1,1,0,House,https://www.domain.com.au/property/fairfield-east/house-23,domain.com.au
"Guide $1,316,879",1316879.0,"649 Elizabeth St, Fairfield East NSW 2256",Fairfield East,1,2,1,Apartment / Unit / Flat,https://www.domain.com.au/property/fairfield-east/apartment--unit--flat-24,domain.com.au
